DB,timepoint,CellType,ExperimentType,Pathway,p.value,padj,ES,NES,nMoreExtreme,size,celltype,Celltype,negative_log10_of_adjusted_p_value,info
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP,3e-05,0.002687587,0.326343205,1.635742137,0,242,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.57063746828253,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),LIM_MAMMARY_STEM_CELL_UP,3.48e-05,0.002780537,0.311795962,1.653532122,0,406,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.55587132148659,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),PILON_KLF1_TARGETS_UP,3.59e-05,0.002799611,0.346011902,1.850534884,0,444,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.55290230876131,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),ENK_UV_RESPONSE_KERATINOCYTE_UP,3.71e-05,0.002802611,0.289276053,1.558587026,0,481,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.55243717775784,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,8.24e-05,0.002996632,0.419092073,1.804603426,3,126,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.52336658711184,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP,8.57e-05,0.003037003,0.329121567,1.584934561,3,300,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.51755477907851,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,4.19e-05,0.003039206,0.264974155,1.462755737,0,638,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.51723986206839,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),LU_EZH2_TARGETS_DN,8.62e-05,0.003048358,0.321233825,1.572196372,3,350,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.51593403067413,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,8.92e-05,0.003133728,0.276152371,1.428060349,3,657,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.50393870194067,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,4.38e-05,0.003146711,0.308424181,1.714155358,0,700,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.5021431416971,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),LOPEZ_MBD_TARGETS,4.95e-05,0.003347334,0.24558283,1.385799636,0,872,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.47530095118573,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),CHEN_METABOLIC_SYNDROM_NETWORK,5.67e-05,0.003484233,0.247626402,1.416807407,0,1082,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.45789281025715,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),GEORGES_TARGETS_OF_MIR192_AND_MIR215,6.33e-05,0.003708061,-0.278359282,-1.445994569,4,809,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.43085313004386,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),TARTE_PLASMA_CELL_VS_PLASMABLAST_UP,0.000149824,0.004593032,-0.328912955,-1.567095043,7,333,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.33790052880916,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,0.000155843,0.004690846,0.276401861,1.425821441,6,636,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.32874882466274,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),MATTIOLI_MGUS_VS_PCL,9.85e-05,0.004981132,-0.439078315,-1.830796563,5,105,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.30267194931118,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,0.000105463,0.005189876,0.396811741,1.811959323,3,124,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.28484301848277,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,0.000109449,0.005201346,0.273422061,1.46899198,2,466,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.28388425545557,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),BRUINS_UVC_RESPONSE_LATE,0.000185258,0.005321176,0.24836715,1.324279577,7,1027,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.27399237637602,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),WONG_MITOCHONDRIA_GENE_MODULE,0.000210668,0.005671969,0.347772198,1.609387263,9,213,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.24626615144377,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),OSMAN_BLADDER_CANCER_UP,0.000215978,0.005786746,0.300729052,1.486627535,9,387,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.23756557988275,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),MARTINEZ_TP53_TARGETS_DN,0.000241445,0.006306091,0.283377827,1.435630498,10,509,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.20023976645955,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN,0.000243368,0.006346324,0.229530145,1.256054013,9,1660,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.19747775955672,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),OSMAN_BLADDER_CANCER_DN,0.00017146,0.006884987,-0.323897099,-1.576110239,11,356,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.16209687542646,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,0.000295032,0.007227633,0.257333288,1.34995957,12,800,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.14100390787112,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL,0.000299235,0.007298249,0.320707526,1.53929561,13,291,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.13678132355821,C2
MSigDB,In-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,0.000333964,0.007910224,0.270061354,1.39510188,14,648,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.10181121807166,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),IVANOVA_HEMATOPOIESIS_MATURE_CELL,0.000215464,0.008214386,0.314392461,1.591434943,6,263,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.08542489318784,C2
MSigDB,Post-flight vs Pre-flight,LD,Multivariate (PolyA+ and Ribodepleted together),KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP,0.000233739,0.008769969,-0.27653826,-1.421099377,17,688,LD;Multivariate (PolyA+ and Ribodepleted together),LD_Multivariate,2.0570019417711,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,MARTINELLI_IMMATURE_NEUTROPHIL_UP,2.16e-05,0.002065884,-0.906646493,-2.283957977,0,11,LD;PolyA+,LD_PolyA,2.6848940678959,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,MATTIOLI_MGUS_VS_PCL,2.24e-05,0.002065884,-0.534611495,-2.25368203,0,106,LD;PolyA+,LD_PolyA,2.6848940678959,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,SHEN_SMARCA2_TARGETS_UP,1.72e-05,0.002065884,0.380651952,1.880456346,0,415,LD;PolyA+,LD_PolyA,2.6848940678959,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,1.65e-05,0.002065884,0.297051532,1.5479521,0,816,LD;PolyA+,LD_PolyA,2.6848940678959,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17,1.33e-05,0.002357828,0.481704571,2.108907581,0,168,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,KIM_ALL_DISORDERS_DURATION_CORR_DN,1.36e-05,0.002357828,0.481096647,2.048480159,0,135,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,ENK_UV_RESPONSE_KERATINOCYTE_UP,1.15e-05,0.002357828,0.399172184,1.933320924,0,469,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,1.1e-05,0.002357828,0.366330385,1.817878492,0,695,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,LIM_MAMMARY_STEM_CELL_UP,1.18e-05,0.002357828,0.337534064,1.612692997,0,395,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,PILON_KLF1_TARGETS_UP,1.16e-05,0.002357828,0.332290268,1.600116922,0,435,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,LOPEZ_MBD_TARGETS,1.07e-05,0.002357828,0.299569963,1.502353103,0,859,LD;PolyA+,LD_PolyA,2.62748787921353,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,CHEN_METABOLIC_SYNDROM_NETWORK,2.1e-05,0.00288092,0.276705572,1.400075757,1,1065,LD;PolyA+,LD_PolyA,2.54046880143529,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,4.43e-05,0.002914666,0.301135966,1.48718591,3,635,LD;PolyA+,LD_PolyA,2.53541120511345,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,GABRIELY_MIR21_TARGETS,5.18e-05,0.003177143,-0.359867528,-1.87096845,0,272,LD;PolyA+,LD_PolyA,2.49796323757661,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,DAZARD_RESPONSE_TO_UV_NHEK_DN,5.45e-05,0.003218166,-0.317113289,-1.665485356,0,297,LD;PolyA+,LD_PolyA,2.49239155780548,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,MARTENS_TRETINOIN_RESPONSE_DN,6.56e-05,0.003766259,0.292069122,1.450835329,5,710,LD;PolyA+,LD_PolyA,2.42408981751024,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,SHEN_SMARCA2_TARGETS_UP,6.87e-05,0.003783851,-0.353045766,-1.918758446,0,415,LD;PolyA+,LD_PolyA,2.42206597352602,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,6.91e-05,0.003783851,0.437084847,1.833117202,4,121,LD;PolyA+,LD_PolyA,2.42206597352602,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP,6.91e-05,0.003783851,0.314856435,1.523838065,5,465,LD;PolyA+,LD_PolyA,2.42206597352602,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,ZHENG_BOUND_BY_FOXP3,7.39e-05,0.003977747,-0.292373592,-1.602092503,0,454,LD;PolyA+,LD_PolyA,2.40036284313168,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,7.52e-05,0.00401022,-0.27453386,-1.506092676,0,463,LD;PolyA+,LD_PolyA,2.39683180140346,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,HAMAI_APOPTOSIS_VIA_TRAIL_UP,8.7e-05,0.004293703,-0.325191867,-1.807584518,0,540,LD;PolyA+,LD_PolyA,2.36716799947174,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,6.7e-05,0.004750741,0.291895184,1.49417319,3,633,LD;PolyA+,LD_PolyA,2.3232386457199,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,0.000105742,0.004868528,-0.260058815,-1.465384648,0,651,LD;PolyA+,LD_PolyA,2.31260232792521,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,8.36e-05,0.005634111,0.280456337,1.439509574,4,656,LD;PolyA+,LD_PolyA,2.24917460104698,C2
MSigDB,In-flight vs Pre-flight,LD,PolyA+,DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,8.57e-05,0.005751877,0.299544644,1.495485049,4,467,LD;PolyA+,LD_PolyA,2.24019040961968,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,GEORGES_TARGETS_OF_MIR192_AND_MIR215,0.000137061,0.005916127,-0.278481786,-1.593343178,0,806,LD;PolyA+,LD_PolyA,2.22796251168542,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,0.00013885,0.005946884,-0.270136104,-1.547094139,0,814,LD;PolyA+,LD_PolyA,2.22571053277216,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,0.000149709,0.006285975,0.30992811,1.500314735,12,466,LD;PolyA+,LD_PolyA,2.20162735055096,C2
MSigDB,Post-flight vs Pre-flight,LD,PolyA+,SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP,0.000182426,0.007199322,-0.27848272,-1.489777077,2,353,LD;PolyA+,LD_PolyA,2.14270840155809,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,MARTINELLI_IMMATURE_NEUTROPHIL_UP,2.15e-05,0.001767501,-0.934680585,-2.356736281,0,11,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,1.89e-05,0.001767501,0.420039337,1.816289738,0,126,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,HSIAO_HOUSEKEEPING_GENES,1.89e-05,0.001767501,0.331126977,1.642135547,0,385,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,LIM_MAMMARY_STEM_CELL_UP,1.89e-05,0.001767501,0.324514492,1.621023272,0,415,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,LU_EZH2_TARGETS_DN,1.89e-05,0.001767501,0.328016158,1.612283303,0,350,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,OSMAN_BLADDER_CANCER_UP,1.89e-05,0.001767501,0.323174839,1.602699046,0,385,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,MARTINEZ_RB1_AND_TP53_TARGETS_DN,1.89e-05,0.001767501,0.314501935,1.597425358,0,497,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,MARTINEZ_TP53_TARGETS_DN,1.89e-05,0.001767501,0.313328957,1.59178914,0,498,LD;Ribodepleted,LD_Ribodepleted,2.75264033181997,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,MATTIOLI_MGUS_VS_PCL,4.25e-05,0.002926085,-0.510516434,-2.110940407,1,105,LD;Ribodepleted,LD_Ribodepleted,2.53371306218378,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,TARTE_PLASMA_CELL_VS_PLASMABLAST_UP,1.57e-05,0.002940162,-0.360538405,-1.728342026,0,321,LD;Ribodepleted,LD_Ribodepleted,2.53162873973486,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,OSMAN_BLADDER_CANCER_UP,2.87e-05,0.003159914,0.373514896,1.922184237,0,384,LD;Ribodepleted,LD_Ribodepleted,2.50032473694922,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,3e-05,0.003159914,0.349051431,1.827752194,0,463,LD;Ribodepleted,LD_Ribodepleted,2.50032473694922,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,PILON_KLF1_TARGETS_UP,2.95e-05,0.003159914,0.33756062,1.759009399,0,439,LD;Ribodepleted,LD_Ribodepleted,2.50032473694922,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR,3.04e-05,0.003159914,0.319842924,1.683251428,0,490,LD;Ribodepleted,LD_Ribodepleted,2.50032473694922,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,SHEN_SMARCA2_TARGETS_UP,2.91e-05,0.003159914,0.312755203,1.62181624,0,415,LD;Ribodepleted,LD_Ribodepleted,2.50032473694922,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,CUI_TCF21_TARGETS_2_DN,3.44e-05,0.003281527,0.272647674,1.484383093,0,750,LD;Ribodepleted,LD_Ribodepleted,2.48392401807085,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,3.52e-05,0.003312928,0.274231069,1.501980634,0,812,LD;Ribodepleted,LD_Ribodepleted,2.47978800255525,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,FOSTER_TOLERANT_MACROPHAGE_DN,5.68e-05,0.003661116,0.315619666,1.566942369,2,389,LD;Ribodepleted,LD_Ribodepleted,2.43638651057168,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP,5.64e-05,0.003661116,0.286182337,1.484846774,2,642,LD;Ribodepleted,LD_Ribodepleted,2.43638651057168,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP,5.64e-05,0.003661116,0.275886932,1.441001183,2,702,LD;Ribodepleted,LD_Ribodepleted,2.43638651057168,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,CUI_TCF21_TARGETS_2_DN,5.65e-05,0.003661116,0.271487017,1.426066069,2,762,LD;Ribodepleted,LD_Ribodepleted,2.43638651057168,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN,5.84e-05,0.004838314,0.296066097,1.536377194,1,418,LD;Ribodepleted,LD_Ribodepleted,2.31530594993814,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,CHEN_METABOLIC_SYNDROM_NETWORK,9.42e-05,0.005386459,0.254771577,1.369005267,4,1086,LD;Ribodepleted,LD_Ribodepleted,2.26869664151611,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,MOOTHA_VOXPHOS,0.00011318,0.005935381,0.4653684,1.879581857,5,83,LD;Ribodepleted,LD_Ribodepleted,2.22655139787422,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,VERHAAK_AML_WITH_NPM1_MUTATED_UP,0.000113697,0.005935381,0.373682308,1.691432865,5,173,LD;Ribodepleted,LD_Ribodepleted,2.22655139787422,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,WONG_MITOCHONDRIA_GENE_MODULE,0.000113533,0.005935381,0.352373253,1.639012247,5,213,LD;Ribodepleted,LD_Ribodepleted,2.22655139787422,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,LIM_MAMMARY_STEM_CELL_UP,0.00011547,0.008251136,0.292202272,1.507373723,3,394,LD;Ribodepleted,LD_Ribodepleted,2.08348625453279,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.000188825,0.008380404,0.476613687,1.837289392,9,65,LD;Ribodepleted,LD_Ribodepleted,2.07673504452706,C2
MSigDB,In-flight vs Pre-flight,LD,Ribodepleted,DACOSTA_UV_RESPONSE_VIA_ERCC3_DN,0.00022598,0.009510374,0.259758898,1.370845268,11,815,LD;Ribodepleted,LD_Ribodepleted,2.02180240388883,C2
MSigDB,Post-flight vs Pre-flight,LD,Ribodepleted,GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN,0.000145504,0.009534246,0.222629891,1.269527843,2,1642,LD;Ribodepleted,LD_Ribodepleted,2.02071364671732,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),CAIRO_HEPATOBLASTOMA_CLASSES_UP,2.04e-05,0.00039232,-0.444427716,-2.38042797,0,572,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),WONG_EMBRYONIC_STEM_CELL_CORE,2.02e-05,0.00039232,-0.46783746,-2.37842109,0,329,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),BHATTACHARYA_EMBRYONIC_STEM_CELL,2.02e-05,0.00039232,-0.561196595,-2.338280127,0,81,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,2.04e-05,0.00039232,-0.416705776,-2.255764399,0,654,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),MALONEY_RESPONSE_TO_17AAG_DN,2.02e-05,0.00039232,-0.536335722,-2.224009789,0,79,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),DANG_MYC_TARGETS_UP,2.02e-05,0.00039232,-0.473799312,-2.157100788,0,138,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),GEORGES_TARGETS_OF_MIR192_AND_MIR215,2.03e-05,0.00039232,-0.379725935,-2.088657609,0,812,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),TIEN_INTESTINE_PROBIOTICS_24HR_DN,2.03e-05,0.00039232,-0.422484181,-2.036282235,0,208,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),HAMAI_APOPTOSIS_VIA_TRAIL_UP,2.04e-05,0.00039232,-0.373614095,-1.992220334,0,541,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),SHEN_SMARCA2_TARGETS_UP,2.04e-05,0.00039232,-0.369457135,-1.922509067,0,415,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,2.04e-05,0.00039232,-0.349527146,-1.918516764,0,790,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),LEE_LIVER_CANCER_SURVIVAL_DN,2.02e-05,0.00039232,-0.406218371,-1.896479527,0,164,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),REACTOME_TRANSLATION,2.02e-05,0.00039232,-0.386259948,-1.794260491,0,158,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP,2.03e-05,0.00039232,-0.347327001,-1.781009084,0,357,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),PEREZ_TP53_TARGETS,1.96e-05,0.00039232,0.317181225,1.768822935,0,981,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),BENPORATH_MYC_MAX_TARGETS,2.03e-05,0.00039232,-0.315618002,-1.725201099,0,744,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
MSigDB,Post-flight vs Pre-flight,CD19,Multivariate (PolyA+ and Ribodepleted together),OSMAN_BLADDER_CANCER_UP,2.03e-05,0.00039232,-0.328670996,-1.697996457,0,385,CD19;Multivariate (PolyA+ and Ribodepleted together),CD19_Multivariate,3.4063595514977,C2
