taxid,domain,phylum,class,order,family,genus,species,C002_L-44,C002_L-92,C002_R+45,C002_R+82,C004_L-44,C004_L-92,C004_R+45,C004_R+82
546264,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria flavescens,0.0,9.973582754987072,0.0,9.007835692642567,0.0,0.0,0.0,0.0
546267,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria polysaccharea,0.0,0.0,0.0,0.0,14.733253871752751,0.0,0.0,8.025144456213603
546274,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,0.0,0.0,0.0,0.0,0.0,0.0,9.924838287567466,0.0
546367,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia paralvei,0.0,0.0,0.0,6.125043060843031,0.0,0.0,0.0,0.0
547,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,0.0,0.0,0.0,0.0,0.0,11.790721732161398,0.0,0.0
547043,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum,12.049903842573109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547045,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sicca,0.0,13.150412168812784,0.0,10.225249034408003,4.863084020639721,0.0,0.0,0.0
548,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,0.0,8.072198146159879,0.0,20.60023339962138,0.0,18.096280545466573,0.0,0.0
550,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,12.820424292474344,31.206685603082445,18.347755355309385,10.39761517090446,19.844768495616837,46.805567897795505,36.64132148907833,42.33070788526325
55080,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,,0.0,11.187620439906768,10.392972947050264,4.053859323553785,0.0,21.93258881651139,0.0,0.0
551947,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. STM 3843,0.0,0.0,0.0,0.0,0.0,0.0,7.178706076107924,0.0
55205,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor owensensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30133236899905
55206,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,Sediminispirochaeta smaragdinae,0.0,0.0,0.0,0.0,17.859365134955894,0.0,0.0,16.02046172981443
552396,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,Erysipelotrichaceae bacterium 5_2_54FAA,0.0,0.0,0.0,9.810609272602232,16.25791425525802,0.0,0.0,0.0
552397,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.0,0.0,0.0,0.0,0.0,51.2930864070876,0.0,0.0
552398,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,Ruminococcaceae bacterium D16,36.395040634550625,27.598286261307805,230.49515673023265,56.1247081249188,0.0,5.5730480810134075,0.0,0.0
553,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,0.0,0.0,191.93486876916728,69.72892245562738,0.0,6.955425241733531,0.0,0.0
553171,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,0.0,16.006445283067052,0.0,0.0,0.0,0.0,0.0,0.0
554132,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Thiomonas,Thiomonas sp. CB3,0.0,0.0,0.0,0.0,0.0,5.218013526855484,0.0,0.0
55507,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia,Schwartzia succinivorans,0.0,0.0,6.842742795516877,0.0,0.0,0.0,0.0,0.0
5551,Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton rubrum,6.202114069548159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55583,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Dehalobacter,Dehalobacter restrictus,0.0,0.0,8.581437716541094,0.0,0.0,0.0,0.0,0.0
556259,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. D2,0.0,0.0,7.785583841832188,6.772036094778469,0.0,4.485637175545611,0.0,9.872352262998865
556260,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,Phocaeicola,Phocaeicola dorei,0.0,0.0,11.284531802382896,10.108994895583956,0.0,56.725975123987936,14.901796993962936,18.60622619263843
556268,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter formigenes,0.0,0.0,0.0,14.145493601073348,0.0,10.136491845074325,0.0,0.0
557555,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella xylanilytica,0.0,6.854376268966418,0.0,0.0,0.0,5.441892242687089,0.0,0.0
55779,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella,Moorella glycerini,0.0,0.0,0.0,0.0,13.349297546710842,0.0,0.0,0.0
5580,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium pullulans,0.0,0.0,9.996597540951656,0.0,13.63149084253523,0.0,0.0,0.0
56,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium cellulosum,5.055326397146134,5.099027080158611,8.22082918886671,15.948052774919828,0.0,24.12326758331021,4.129826220824286,0.0
561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,12.78715018340998,0.0,0.0,8.232963106000676,0.0,0.0,0.0,0.0
561180,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium gallicum,0.0,0.0,6.2283364182021,0.0,0.0,0.0,0.0,0.0
562,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.0,114.77644375942911,96.90798896378506,49.85302984363904,57.69290393602316,284.8806937993878,51.67227703416076,82.56045432061761
563193,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. D13,0.0,15.1443374796075,0.0,0.0,0.0,0.0,0.0,0.0
566552,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium catenulatum,0.0,4.272869103299827,14.865955898112752,0.0,7.6419891752909885,8.422999944973004,0.0,0.0
56689,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mucogenicum,0.0,0.0,0.0,0.0,0.0,0.0,6.418810966207166,0.0
570,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,,36.559612579382474,34.702935246561864,9.997087498190345,42.86631110583215,20.28022871226738,22.425363877108325,51.693237621885295,20.721878642938677
571,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,0.0,0.0,0.0,0.0,5.8170763813148145,13.830893799241489,12.638643958803955,0.0
572010,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia isoflavoniconvertens,0.0,0.0,5.702448982010293,0.0,0.0,0.0,0.0,0.0
572511,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,8274.806705520474,6986.502890283581,1728.75646507559,8000.260761443504,1401.3631130602455,2049.6186469641343,774.7960212360854,789.3355795127004
573,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,96.31199861682154,115.86147488956136,96.6331229528811,110.2335694826286,101.81964391379763,95.08422011908804,60.766515130700334,124.6430475326044
57320,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,Pseudodesulfovibrio profundus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.287976914097808
574,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,8.65540513786115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574697,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,,259.273296709904,247.54138950967956,1535.544767742402,1799.822551418561,10.96235369777892,9.79153586455828,0.0,10.108447026864171
575,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,0.0,0.0,0.0,0.0,0.0,0.0,7.535774116288565,0.0
575615,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp. oral taxon 317,0.0,402.7579480201777,0.0,0.0,0.0,0.0,0.0,0.0
576784,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces iranensis,0.0,0.0,0.0,0.0,0.0,0.0,4.282307116031646,0.0
577,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella terrigena,0.0,4.316215305708408,0.0,0.0,0.0,0.0,9.08021516813232,0.0
577309,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,,5837.053387120198,9484.38353490972,6737.3949664785305,3905.9431375127288,0.0,0.0,0.0,9.778122108973427
577310,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,,0.0,0.0,0.0,0.0,12.401115509878544,17.791370097554257,15.745977284079958,22.939329338375067
580026,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Enterorhabdus,Adlercreutzia mucosicola,0.0,0.0,0.0,0.0,0.0,4.802910673791962,0.0,0.0
580596,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,,149.94248816656489,48.39999119019398,90.42324159066958,108.3032857615941,96.38887555013892,58.60569629868931,28.201585124726,33.900151175825236
58097,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.0,41.663612916673145,23.30350950555913,15.912091494643589,8.59017121212329,3.2669360507696026,5.729768547206245,0.0
58114,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces harbinensis,9.23527393582604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581187,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,,uncultured Corynebacteriales bacterium,7.913122715652374,0.0,0.0,0.0,5.391195347215909,0.0,15.69062361931446,3.5216850635144463
58119,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora,Planomonospora parontospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.984997738860643
58123,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Spirillospora,Spirillospora albida,0.0,10.652329241908738,0.0,0.0,0.0,0.0,0.0,0.0
582680,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium azadirachtae,0.0,0.0,6.2299696089977274,0.0,0.0,0.0,0.0,0.0
583346,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium kluyveri,0.0,0.0,0.0,0.0,3.6660002732444545,0.0,0.0,0.0
58346,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces platensis,11.968247380328672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58351,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora kifunensis,0.0,8.260375707409828,9.717975191217736,0.0,0.0,0.0,0.0,0.0
584,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,0.0,17.418465027400543,0.0,0.0,0.0,0.0,0.0,0.0
585394,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia hominis,0.0,0.0,11.495866691336996,20.52660577836615,8.059390277295005,0.0,6.387517694393072,33.50319737737162
585543,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. D20,0.0,27.84133461052735,0.0,0.0,0.0,0.0,0.0,0.0
588605,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Robinsoniella,,9.089407436089836,28.41051153024955,9.635172417879462,15.703144055797166,5.65658581463005,14.552654052981916,11.743243077557256,17.938008265746237
59201,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.0,0.0,18.25825649970903,11.48327382200264,0.0,0.0,12.87231022900071,0.0
592026,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,Catonella morbi,7.305735330191012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592028,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,0.0,0.0,0.0,0.0,48.424338156308686,72.82320418283328,91.3618879394319,57.40649377172976
592316,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. At-9b,0.0,0.0,13.101783200676758,0.0,0.0,0.0,0.0,0.0
592978,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter faecis,0.0,0.0,0.0,36.502869557640615,273.06716149670956,210.5913931041159,318.19412087935336,299.7151056207558
595,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,0.0,0.0,12.24893096720048,0.0,22.876501255319447,0.0,7.1289615827053305,10.003977690747782
59511,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3,15.291521505637997,11.817516444748923,7.358667767855361,0.0,0.0,18.16105217873838,0.0,0.0
59610,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum reducens,0.0,0.0,0.0,0.0,0.0,4.405142967392471,0.0,0.0
59619,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,69.20726909308989,63.170553678397326,11.742805139635758,71.85342809125726,238.7297179435876,722.2465785138937,459.1970277707113,1397.5363179878582
59620,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,uncultured Clostridium sp.,1966.9068689946985,4015.3914569316785,3292.5647427698696,3616.5326440592576,3199.685666630879,2813.8414096485985,3015.4145056641455,4878.183630045424
596324,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema vincentii,0.0,0.0,0.0,0.0,0.0,13.894187241712489,0.0,0.0
59732,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.0,0.0,6.516594593630218,0.0,0.0,0.0,0.0,0.0
59799,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Angomonas,Angomonas deanei,10.90581407090603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59823,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp.,394.2278671335371,89.18343538573733,31.462930720510276,319.1870535442705,0.0,0.0,5.699065714482982,8.106761125054533
59842,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus chondroitinus,0.0,0.0,0.0,5.415582802979471,0.0,0.0,0.0,0.0
59846,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus chibensis,0.0,0.0,0.0,0.0,0.0,3.7140215775233543,0.0,0.0
608534,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sp. oral taxon 078,0.0,10.46999997780915,0.0,0.0,0.0,0.0,0.0,0.0
61013,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium yanglingense,0.0,8.48433108652083,22.62214230562366,0.0,8.116394265266209,5.354544604457471,0.0,0.0
610332,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa sp. KS1,0.0,22.613989010540163,0.0,0.0,0.0,0.0,0.0,8.412897830179693
611301,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,14.0334004629071,10.754330424560678,8.932737056680404,11.52388526783184,0.0,25.499463218863312,7.707296672175256,9.019829058469517
61170,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,,0.0,0.0,4.166269719643791,0.0,0.0,5.657036194695732,8.11278071780412,12.387184420902932
61171,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania filiformis,19.84323976559378,31.909169296085,0.0,0.0,5.919463709571631,4.726044752149898,0.0,9.129492182603055
613,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,,0.0,0.0,0.0,0.0,0.0,9.909119223713532,0.0,0.0
615,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,47.4028353532377,25.34548779723962,5.8770370780627905,20.993482399883533,3.5223125349699345,32.919174753032735,32.61585537755859,15.893733302195969
617123,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum umeaense,0.0,0.0,8.295139370067728,0.0,0.0,0.0,0.0,0.0
620,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,0.0,0.0,6.111889914473914,0.0,0.0,4.521248135746917,0.0,0.0
622312,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,121.912918270893,183.14647762197953,161.114271988577,147.51270667657698,96.54041507739018,128.5497879444925,103.62073195305818,115.31500425380288
623,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.0,0.0,0.0,0.0,0.0,5.518892545311046,6.96998585749882,8.92040511642693
624,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,28.464291634096583,47.04284223383008,32.909937765435565,50.855295525820765,51.36436202076287,27.84548640072896,28.511713257185495,27.00324587087998
624315,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans suffuscus,0.0,0.0,0.0,0.0,0.0,0.0,8.33877127982006,0.0
624376,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia solisilvae,0.0,8.213245312727482,0.0,0.0,9.252705165981434,0.0,0.0,0.0
626523,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,Shuttleworthia satelles,0.0,0.0,0.0,0.0,7.243432366831172,0.0,0.0,0.0
626929,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides clarus,6.115241665882824,0.0,0.0,10.081868929858343,10.373312488743156,6.635329742867454,0.0,0.0
626930,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fluxus,0.0,0.0,0.0,0.0,0.0,0.0,13.554267378911646,0.0
626931,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides oleiciplenus,4.199012703873541,0.0,0.0,0.0,0.0,6.7420282424894795,0.0,0.0
626932,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes indistinctus,0.0,321.4306678035162,1139.78344138295,21.003712764100047,16.75022142410023,9.732676994489706,15.303590795274095,8.013124546802484
626933,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter laneus,51.241588378971144,8.476590693233584,0.0,5.934851289726889,17.60889306659758,10.80906865944238,14.011562454761018,16.123743914384043
626934,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia piriformis,13.33374487231051,0.0,12.83181676215966,10.410945645489615,0.0,0.0,0.0,0.0
626935,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,46.92620622339684,36.20715167538345,19.15291841755336,27.470232982048916,52.494391490296685,118.077209263707,14.104409001794346,0.0
626937,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella minuta,0.0,0.0,13.658864581065036,0.0,0.0,0.0,0.0,0.0
626938,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,0.0,0.0,0.0,6.7909467680271804,0.0,0.0,0.0,0.0
626939,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,0.0,15.038208087202364,0.0,0.0,0.0,0.0,5.935979399679314,6.809649666257138
626940,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,0.0,0.0,0.0,0.0,0.0,10.805037229985633,6.472098094154752,0.0
630,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia enterocolitica,6.404456624669283,0.0,10.344140542261025,0.0,0.0,18.71765820573388,0.0,15.405814016470554
63057,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,Trema orientale,8.32877928888341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6334,Eukaryota,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,Trichinella spiralis,0.0,0.0,0.0,0.0,0.0,0.0,6.4289960405240185,0.0
636,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda,0.0,15.387901855046191,0.0,0.0,7.887593134483723,8.49529691323075,0.0,0.0
637390,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus thiooxidans,0.0,0.0,0.0,5.5606679682318845,0.0,0.0,0.0,0.0
637886,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas hofstadii,0.0,0.0,0.0,7.04701588447695,0.0,0.0,0.0,0.0
638847,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,,0.0,0.0,0.0,0.0,7.196635704529744,0.0,0.0,0.0
638849,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,Pyramidobacter piscolens,0.0,6.378600094910328,0.0,5.165558901748552,0.0,0.0,0.0,0.0
641107,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. DL-VIII,0.0,0.0,7.894191029741365,7.529703068874401,0.0,0.0,0.0,0.0
