taxid,domain,phylum,class,order,family,genus,species,C001_L-44_DEL,C001_R+1_DEL,C002_L-44_DEL,C002_R+1_DEL,C003_L-44_DEL,C003_R+1_DEL,C004_L-44_DEL,C004_R+1_DEL
624376,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia solisilvae,0.0,64.66256898636094,0.0,0.0,0.0,0.0,0.0,70.1778849125701
627089,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium simulans,0.0,0.0,0.0,0.0,0.0,0.0,30.059790299099017,0.0
62714,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces magnicellulatus,0.0,0.0,0.0,0.0,0.0,30.804383196374612,31.03008445613012,0.0
627444,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. T7,39.98463503225655,0.0,0.0,0.0,0.0,0.0,107.82205903366383,0.0
627669,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia humisilvae,0.0,0.0,0.0,0.0,0.0,0.0,27.36366970428528,0.0
6333,Eukaryota,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,,0.0,74.63949698734389,0.0,0.0,0.0,0.0,0.0,0.0
6337,Eukaryota,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,Trichinella pseudospiralis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.48679902292608
637853,Eukaryota,Nematoda,Chromadorea,Rhabditida,Gongylonematidae,Gongylonema,Gongylonema pulchrum,0.0,0.0,0.0,0.0,0.0,0.0,25.45314805290222,0.0
64667,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium lepraemurium,81.60874630172549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649754,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ammoniagenes,0.0,0.0,0.0,0.0,0.0,0.0,70.9826658241713,0.0
65058,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium ulcerans,0.0,0.0,0.0,7145.19833680147,0.0,0.0,0.0,0.0
653954,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas haloaromaticamans,0.0,64.24625500681772,0.0,0.0,0.0,0.0,30.00352268751377,0.0
659824,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium hippocampi,0.0,78.64560607119392,0.0,0.0,0.0,0.0,28.225723875671477,0.0
665874,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.14370406843377
666,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae,0.0,86.01144200749796,0.0,0.0,0.0,180.11411468506898,214.8963172141222,0.0
66885,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces daghestanicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0467933257128
671223,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium sp. oral taxon 193,0.0,0.0,232.07311562362725,0.0,0.0,0.0,0.0,0.0
67370,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces umbrinus,103.7118065038195,0.0,0.0,0.0,0.0,0.0,25.19629284887185,0.0
679194,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,490.0325427588325,719.56048532773,0.0,0.0
680646,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,548.0098667883742,817.1001780248656,333.30259436701976,5391.078956720923,102.6800669203628,236.0360228047754,529.1187136362882,577.0498083834032
68175,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces antimycoticus,0.0,0.0,0.0,0.0,0.0,0.0,87.49871315757544,0.0
68247,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces omiyaensis,87.83919850684028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68280,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceusniger,0.0,0.0,0.0,0.0,0.0,0.0,50.39645141151673,0.0
68287,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,,0.0,0.0,0.0,0.0,68.72837754391456,0.0,25.912738468140496,0.0
68570,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albulus,0.0,0.0,0.0,0.0,0.0,0.0,92.89138387095548,0.0
693748,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella sp. NF 2653,0.0,0.0,0.0,0.0,0.0,0.0,27.235242102270096,0.0
693977,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus proteolyticus,217.93307606669276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694573,Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Valsa,Valsa mali,0.0,220.1254080373046,148.52679399912142,0.0,0.0,87.43156768474046,60.27936343415004,203.19412502943732
69785,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium rolfsii,0.0,0.0,0.0,0.0,0.0,0.0,54.95627556868458,135.26756935001202
698492,Eukaryota,Ascomycota,,,,Saitoella,Saitoella complicata,0.0,199.8319274730798,210.38038650007135,0.0,0.0,38.385347425162806,78.15743058691922,102.61715771250672
698759,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ipomoeae,95.33299879758026,83.72901887403737,0.0,0.0,0.0,0.0,0.0,0.0
698963,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium diphtheriae,0.0,0.0,0.0,0.0,0.0,0.0,22.379046555836435,0.0
69974,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium plurifarium,0.0,94.44484332409264,93.5718802194465,0.0,0.0,0.0,0.0,0.0
702456,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria innocua,0.0,0.0,0.0,0.0,0.0,37.83671505683865,0.0,0.0
703222,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,Kibdelosporangium sp. MJ126-NF4,217.9640513262352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70448,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus tauri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43017054572657
709876,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora noduli,0.0,82.83309171338297,158.14194961064354,0.0,0.0,117.44137986492149,0.0,0.0
7108,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera frugiperda,0.0,106.84661766206412,145.28591329672832,0.0,0.0,0.0,0.0,0.0
712,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,,0.0,0.0,0.0,0.0,0.0,38.43983229484465,0.0,0.0
712124,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 448,0.0,0.0,0.0,0.0,0.0,0.0,39.99982898082269,0.0
72000,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria rhizophila,0.0,0.0,0.0,0.0,0.0,0.0,35.31802007792804,0.0
721885,Eukaryota,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum hirsutum,0.0,0.0,116.32644563343472,0.0,0.0,0.0,26.879596435151125,0.0
722472,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium lablabi,0.0,0.0,206.14607000448237,0.0,0.0,0.0,0.0,0.0
72274,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,,0.0,57.53410505593681,0.0,0.0,0.0,0.0,36.490619922414496,0.0
724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,62.501436201096475,0.0,0.0,6782.39400625646,0.0,0.0,0.0,0.0
727,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae,131.99664350317585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,[Haemophilus] ducreyi,0.0,0.0,0.0,0.0,0.0,0.0,66.61097307062435,0.0
7375,Eukaryota,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,Lucilia cuprina,0.0,0.0,0.0,0.0,58.34893623256975,0.0,0.0,0.0
745408,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. JVH1,36.86055885554417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746128,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus fumigatus,0.0,0.0,0.0,0.0,0.0,192.4004527983257,0.0,0.0
74722,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys,Stachybotrys chartarum,0.0,0.0,0.0,0.0,0.0,0.0,46.09133483961645,91.08922269153476
749414,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces bingchenggensis,0.0,73.42463923417392,0.0,0.0,0.0,0.0,0.0,0.0
75385,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Micropruina,Micropruina glycogenica,0.0,67.14706264790391,0.0,0.0,0.0,0.0,0.0,0.0
754091,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.0,0.0,0.0,0.0,0.0,74.97042394792122,0.0,0.0
75922,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium tusciae,0.0,0.0,0.0,0.0,0.0,0.0,33.8739612218242,0.0
759362,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ketogulonicigenium,Ketogulonicigenium vulgare,0.0,0.0,0.0,0.0,0.0,0.0,22.02125326995467,0.0
761204,Eukaryota,,Oomycota,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora parasitica,0.0,77.06190873965673,92.30809960383996,0.0,0.0,0.0,0.0,0.0
762836,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,Duganella phyllosphaerae,0.0,0.0,77.8593088542763,0.0,0.0,0.0,0.0,0.0
765057,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,0.0,13.033039223902056,0.0
765061,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,731.4774063284357,607.4094349620558,349.22944130324134,0.0
765063,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,40.97867587515852,51.75031027958315,0.0
765064,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,115.77224505853566,0.0,129.85345825357402,0.0,0.0,32.1521269866992,0.0,0.0
765071,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,701.3882678202316,0.0,0.0
765072,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,405.1388966740031,0.0,0.0
765077,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,401.7454347684131,0.0,0.0,0.0,103.6213167336354,277.92131536078307
765079,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,186.8245581184563,0.0,442.24239540087234,849.1951249868683,192.81750776132455,0.0
765082,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,91.8044306839854,0.0,0.0,0.0
765089,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,0.0,260.6968644732561,0.0
765090,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,0.0,121.03120299611513,0.0
765095,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,90.67334538499536,0.0,0.0,0.0
765097,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,298.2685111158234,0.0,0.0,0.0,0.0,0.0
765101,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,214.01212718667267,0.0,0.0,405.4695895635999,0.0,0.0
765104,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,161.50248071995165,0.0,0.0,0.0
765105,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,703.5123386137664,566.0773641682664,190.45212045598137,0.0
765109,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,[Propionibacterium] humerusii,0.0,210.4479339514317,0.0,0.0,220.18739472103744,0.0,0.0,0.0
765110,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,426.6490691838159,0.0,304.56531809001274
765116,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,669.4996710658081,596.6365654510726,86.87633324011723,0.0
765117,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,0.0,0.0,0.0,0.0,155.3574527293841,0.0
765118,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,312.098440223724,0.0,0.0,0.0,0.0,0.0
765123,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,[Propionibacterium] humerusii,0.0,0.0,429.4248359834248,0.0,0.0,0.0,0.0,0.0
765124,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,[Propionibacterium] humerusii,0.0,0.0,0.0,0.0,0.0,49.145352453026575,0.0,0.0
765821,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured Blautia sp.,133.12281543939866,0.0,0.0,0.0,0.0,0.0,0.0,94.57055840865505
767398,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. HB202,0.0,0.0,0.0,0.0,0.0,0.0,56.72892009549616,72.72996423411207
76773,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia globosa,1036.0162308058989,422.4369600025761,0.0,0.0,0.0,108.05333412501868,610.8433389882113,574.923689391142
76775,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta,1085.815598076042,5387.328094371671,187.27404710029575,0.0,448.4143428780249,15786.44992529004,48642.0174032424,106294.62299645756
76777,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia sympodialis,932.733652898596,628.1727553142072,2461.750181372061,0.0,0.0,0.0,0.0,93.80211124401563
77020,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia pachydermatis,553.7712650632743,1548.176741118855,332.65116106000596,0.0,0.0,53.98088463729055,486.423623108157,437.0966754113008
77038,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Drosophila simulans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.61661540976772
77133,Bacteria,,,,,,uncultured bacterium,0.0,0.0,447.11450743538154,0.0,189.6122221356545,59.44601976010033,287.3050018967898,188.18730939410753
796027,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Sugiyamaella,Sugiyamaella lignohabitans,76.4403029952098,0.0,0.0,0.0,0.0,0.0,33.22666892671757,427.0859938975082
796604,Eukaryota,Basidiomycota,Microbotryomycetes,Microbotryales,Microbotryaceae,Microbotryum,Microbotryum silenes-dioicae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.56688312472988
80840,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,,0.0,0.0,77.24370437914835,0.0,77.11945220386363,0.0,36.1152161626778,0.0
80864,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,0.0,0.0,0.0,0.0,72.90119751587555,0.0,0.0,0.0
813,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia trachomatis,205.7929868445816,193.00413475010356,97.13196324227631,5708.297281039611,0.0,58.325296260116765,196.5036806057871,64.07081679103507
81569,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,Ruegeria atlantica,0.0,84.85379699420673,0.0,0.0,0.0,0.0,0.0,0.0
81684,Bacteria,Proteobacteria,,,,,,0.0,0.0,0.0,0.0,4729.5578517501135,0.0,0.0,0.0
817,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,0.0,0.0,0.0,0.0,0.0,0.0,32.77523946277792,0.0
83167,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae,0.0,0.0,0.0,0.0,0.0,0.0,71.57841526897083,0.0
83174,Eukaryota,Ascomycota,Sordariomycetes,Diaporthales,Valsaceae,Valsa,,0.0,0.0,0.0,0.0,0.0,56.70966852718976,0.0,0.0
83406,Bacteria,Proteobacteria,Gammaproteobacteria,,,,gamma proteobacterium HdN1,0.0,0.0,0.0,0.0,0.0,71.50533758301593,0.0,0.0
83778,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,,,65.35558511608158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84139,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sp.,0.0,0.0,0.0,0.0,0.0,0.0,24.175744412791325,0.0
84595,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia polyisoprenivorans,135.06319419788076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85006,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,,117.5378348524567,132.250291460565,83.5170071256902,0.0,154.84270787071875,86.53332406929111,49.47941819980296,0.0
85007,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,,,2509.4318890925347,487.79460291384686,301.3693336572086,0.0,0.0,183.9515143261336,5162.0881887224505,3112.756049602759
85025,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,51.91868359058633,0.0
85026,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,,,88.5803922173209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,0.0,98.61650416588968,0.0,0.0,0.0,0.0,84.09774408481215,0.0
85558,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces turgidiscabies,0.0,0.0,338.94726397229334,0.0,0.0,0.0,0.0,0.0
85688,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia cerradoensis,0.0,0.0,173.71446281480578,0.0,0.0,0.0,44.99991498436366,99.53232109151828
85698,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans,0.0,96.64083870156615,0.0,0.0,0.0,0.0,0.0,0.0
861455,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. oral taxon 058,43.9981436615457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862512,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium accolens,300.4378923766112,102.95249947329586,0.0,0.0,0.0,0.0,0.0,65.7378315667224
87882,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,0.0,0.0,0.0,0.0,0.0,35.020906722308716,47.26264611284523,0.0
887061,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus sp. MP688,0.0,0.0,0.0,0.0,0.0,0.0,22.06463516896314,0.0
89066,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. YH1,134.28660019078018,171.14034707005783,0.0,0.0,0.0,0.0,52.29795306409605,0.0
904332,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,0.0,0.0,0.0,0.0,0.0,24.339602061763163,0.0,0.0
90675,Eukaryota,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Camelina,Camelina sativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.7062119201593
909613,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora,Actinokineospora spheciospongiae,72.84053533266658,138.05677591208874,0.0,0.0,0.0,0.0,56.62798201364476,88.18606367496585
90964,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,,,0.0,72.55305792027646,0.0,0.0,0.0,0.0,0.0,0.0
909952,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,0.0,0.0,231.49333998038503,4554.456440247796,1031.6789229244305,1508.8585769110205,0.0,222.10209895426223
91061,Bacteria,Firmicutes,Bacilli,,,,,2793.003752648269,1202.742042531381,927.7778301819684,13118.09538400873,194.26808487800864,799.0698016138696,256.9544240172083,500.07006126753146
911238,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus simiae,0.0,0.0,211.84936860738725,0.0,0.0,0.0,0.0,0.0
912594,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium iranicum,183.42663693637655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912801,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia sp. DQ12-45-1b,0.0,0.0,0.0,0.0,0.0,0.0,70.21038211706997,0.0
91492,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus udagawae,0.0,27.28317316813456,0.0,0.0,0.0,0.0,0.0,0.0
915322,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus sp. LEGE 07076,0.0,0.0,0.0,0.0,0.0,0.0,8.08234845190538,0.0
91888,Eukaryota,Streptophyta,Magnoliopsida,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.80473919361986,0.0
91943,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Hortaea,Hortaea werneckii,0.0,105.02554832464702,0.0,0.0,0.0,0.0,0.0,0.0
92644,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces malaysiensis,0.0,0.0,0.0,0.0,137.35871175324436,0.0,0.0,0.0
92645,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum frisingense,0.0,0.0,89.58510838052273,0.0,0.0,0.0,0.0,0.0
931089,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium deserti,0.0,0.0,0.0,0.0,0.0,0.0,19.38569552425177,0.0
93217,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,,0.0,0.0,0.0,0.0,0.0,0.0,29.310271350883315,0.0
932677,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,0.0,0.0,0.0,0.0,49.68047067477113,0.0,0.0,0.0
935266,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus rhodochrous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.51391519101855
