gene,Pre vs Flight Pval,Pre vs Flight Fold Change,Pre vs Post Pval,Pre vs Post Fold Change,Flight vs Post Pval,Flight vs Post Fold Change
RPL13A,0.383997365137122,-1.13551238812686,0.734832978965035,-1.05059746791039,0.567370556764424,1.08082536157769
RPL13AP5,0.881221554657354,1.08217086396172,0.334427232891535,-1.59643110060939,0.227551274896766,-1.72761122340182
RPL13P12,0.151337291310973,-2.37943618253645,0.490435296809908,1.59043782566383,0.0229376376862278,3.78434530845911
RPL13P5,0.763461558692397,-1.33896747410334,0.583374482863999,-1.78460173691363,0.793275331677627,-1.3328193338742
RPL14,0.127867464000426,-1.24894709374261,0.435017249479924,-1.1215644584854,0.428530344028587,1.11357584871156
RPL14P5,0.027926879478514,-7.48965353849286,0.969111287880904,1.21455088920059,0.0180868128176196,9.09656536498088
RPL15,0.195154235020683,-1.27167405047883,0.610270996735913,-1.09902738362454,0.400107026459495,1.15709041414866
RPL15P3,0.617013479871866,-1.49278213383117,0.0321069651082494,-6.40670015265151,0.0757891261582177,-4.29178512219258
RPL17,0.273763631716918,-1.19035835997561,0.852314067134617,1.03224977092137,0.164976823760082,1.22874714439916
RPL17-C18orf32,0.45630325078051,-1.79587915403689,0.0633558102262536,-4.72599874603342,0.220994787843976,-2.6315794887479
RPL17P50,1.0,1.01419480243284,0.160264505390229,-1.90375752565546,0.128398114145021,-1.93078098761218
RPL18,0.3510084317395,-1.15575054365412,0.808278704937254,-1.0379289086613,0.457055589475361,1.11351609345267
RPL18A,0.196329886175499,-1.21722737057901,0.717391540675933,-1.05650266105244,0.316982822662658,1.15212901533676
RPL18AP3,0.793673242122163,-1.11644825593272,0.0391099223811789,-2.53108996278653,0.0534076980437245,-2.26709115208566
RPL19,0.396929322279011,-1.14166038091331,0.776266195967209,-1.04512955265971,0.544433725262593,1.09236254778935
RPL21,0.92228199189376,-1.01500922915468,0.514365592960061,1.11619076088892,0.409952433243258,1.13294392379944
RPL21P1,0.254974520806024,-1.81261878059055,0.48417785585211,-1.47205102617207,0.783168640875093,1.23135594375699
RPL21P12,0.0709153524838236,-6.78580272080135,0.142892567085192,-4.21905196037862,0.668966198567852,1.60837145039389
RPL21P122,1.0,1.29685547759105,1.0,1.0,1.0,-1.29685547759105
RPL21P3,0.0553584348108436,-2.91341152915931,0.0242486762852507,-3.52635869331983,0.766861843134379,-1.21038811648328
RPL21P5,0.820246150202497,1.85380808719957,1.0,1.0,0.647154796415846,-1.85380808719957
RPL21P7,0.0103365514621532,-10.2053841323982,0.0426044890648686,-7.48883307753046,0.698391452905332,1.362746909531
RPL21P71,1.0,1.0,1.0,1.35351027677959,0.978723404255165,1.35351027677959
RPL22,0.835494975848362,-1.0331777667299,0.871454100860349,-1.02569302248717,0.961889733871545,1.00729725568823
RPL22L1,0.155815790675497,-1.72398563901704,0.878268726576993,-1.05454020098725,0.175116154695372,1.63482211242688
RPL23,0.70868338120189,-1.05970648036814,0.921663116634243,1.01729645751709,0.607598627984882,1.07803564848641
RPL23A,0.733360793510034,-1.05480586095487,0.967783740766668,-1.00524961539314,0.744992283077158,1.04929745289418
RPL23AP53,0.0945486997147753,5.91577260682837,0.398969060393646,2.38609448202083,0.31772523744091,-2.47927005883613
RPL23AP7,0.4561612512845,1.84093328494037,0.319207057928483,-2.06773852345157,0.0637802345314724,-3.80656867237545
RPL23AP82,0.408756296600344,1.9111875811581,0.797202608115414,-1.17688722300387,0.2318089352645,-2.24925224502864
RPL24,0.623484786212674,-1.08020628826155,0.907075783546065,-1.01769087524731,0.686152677781607,1.0614286857972
RPL26,0.191090173569954,-1.23138075273193,0.629563446239124,-1.07995432352768,0.375881717381487,1.1402155868126
RPL26L1,0.39290381794794,-1.55828331197085,0.44043907333287,1.56125293453359,0.076211769072289,2.43287439364922
RPL27,0.223985888230867,-1.21183172807232,0.688135961408472,-1.06536709808814,0.381278460112475,1.13747808642393
RPL27A,0.369781288851659,-1.14700271304666,0.797454908578161,-1.03961375692221,0.490291688559551,1.1032969748711
RPL27AP,1.0,-1.04706656133638,1.0,-1.26828152857111,1.0,-1.21127116021392
RPL28,0.180231732283371,-1.22538453300611,0.874214058719465,-1.02356991309951,0.202231825301924,1.19716740138979
RPL29,0.230859089234019,-1.20430141321559,0.453699241528011,-1.12418428198397,0.633883680424809,1.07126690215792
RPL29P24,1.0,1.28161825392838,1.0,1.0,1.0,-1.28161825392838
RPL29P28,0.120321138918139,-4.04626998102439,0.945281870487402,1.21895431503489,0.082494887332687,4.93221825316584
RPL29P30,0.474461131657991,-1.75793481733177,1.0,1.35872370120037,0.312060812666761,2.38854770147402
RPL3,0.377254666317969,-1.13816112359924,0.944588760535147,1.01163937341639,0.301772176984436,1.15140860592483
RPL30,0.386932390737893,-1.15061296588503,0.795079374262806,-1.04248277566429,0.514290978198532,1.10372371874618
RPL30P11,1.0,1.0,0.583645700608404,2.29022633738866,0.397363123851998,2.29022633738866
RPL31,0.606126973334845,-1.08443761483017,0.892077240570661,-1.02079927966029,0.681632791130324,1.06234167327299
RPL32,0.564141208959735,-1.09865248973785,0.420676697776394,-1.14235455618582,0.798758964810978,-1.03977787958993
RPL32P3,0.766593344079381,1.41613068921902,0.599847806909001,1.80643340364879,0.806028229764135,1.27561207267178
RPL34,0.304864113301812,-1.17640425271696,0.477093820850937,-1.12015773254018,0.739451304218503,1.05021303566707
RPL34-AS1,0.972544193391047,-1.2312290599042,0.354688755836115,2.93254385687076,0.154619712866885,3.61063321602282
RPL35,0.40458192062634,-1.13016418991857,0.556342751064108,-1.09083826654439,0.795819154005769,1.0360511036148
RPL35A,0.542532761419444,-1.09746894569707,0.762798754279629,-1.04693941862118,0.742127820629557,1.04826404104875
RPL36,0.125766517088306,-1.25812910352912,0.348538042495929,-1.15225284402833,0.529108963719762,1.09188630780953
RPL36A,0.734561776557734,-1.05631265639055,0.69234916739697,1.06991512104453,0.422024086365657,1.13016488362296
RPL36A-HNRNPH2,0.293513309410701,-1.90449417706263,0.0907313450645508,-2.89410692146569,0.478094843557144,-1.51961972702346
RPL36AL,0.603802289095183,-1.0948945827567,0.556406588733046,-1.10971469777371,0.935873338115449,-1.01353565471088
RPL36AP13,1.0,1.02489824243888,0.432559758578847,1.84799597567516,0.359131157839154,1.80310190724653
RPL37,0.56912568809097,-1.09429943506757,0.87768471670652,-1.02394517707739,0.653852740957073,1.06870900861214
RPL37A,0.197680969443137,-1.22193480981937,0.623009577937267,-1.07960784653201,0.392709268915019,1.13183209416693
RPL38,0.362594563967056,-1.14873619892271,0.652595419597234,-1.07110794115423,0.622098644850411,1.07247472900334
RPL39,0.254511102945197,-1.23765588879622,0.536633267717716,-1.12277897872517,0.578698980078708,1.10231480304475
RPL39L,0.12261476820082,-2.91461594339526,0.391801181772429,1.93738353941292,0.0112786009887563,5.64672895244443
RPL39P5,0.402099557313797,-2.12259378166996,1.0,-1.21006824503414,0.532085554077222,1.75411080356884
RPL3L,0.0313494083026342,-8.33274773926147,0.710880852825823,1.58151196413826,0.00978059233622829,13.178340243788
RPL4,0.374386595688125,-1.13651661193762,0.776579480210756,-1.04145482891996,0.514953717370062,1.09127787435221
RPL41,0.749621489267105,-1.0494340650614,0.628105266593904,-1.07680384295649,0.854488821237808,-1.02608051216013
RPL5,0.706305803711806,-1.06091735639729,0.933325369221582,-1.01232409711063,0.75121433243004,1.04800168189748
RPL5P27,0.0613281741051793,-5.9555068274756,0.866334661279462,1.4125208920832,0.034028180748533,8.41227781675343
RPL5P35,0.225922370817049,4.17482342341071,0.0357331251001903,18.0609643570319,0.206466490940426,4.32616245653728
RPL6,0.781375810416652,-1.04372437820113,0.863961674428012,-1.02656768330356,0.90982528070843,1.01671267776749
RPL6P27,0.695850230671302,-1.18161025035404,0.622918682517323,1.23295525306666,0.324658893666234,1.45687256525142
RPL6P7,0.1878652697554,-3.12411462921507,0.619241968059713,-1.90801587890442,0.57447068182491,1.63736301346136
RPL6P9,1.0,1.33457613099415,1.0,1.0,1.0,-1.33457613099415
RPL7,0.166108630819952,-1.22775747839032,0.859598057301143,-1.02568772416696,0.19260573943983,1.19700904033679
RPL7A,0.546634362646723,-1.0959604451823,0.858133290342775,-1.0269282351334,0.647451678833851,1.06722203917193
RPL7AP23,1.0,1.0,1.0,1.45704857027028,0.978723404255375,1.45704857027028
RPL7L1,0.554320006572647,-1.1763349589752,0.217448685108135,1.42997946276287,0.0450291283568825,1.68213483266455
RPL7P15,0.169211411261634,-3.73061507953011,0.186161821387641,-3.59220205453751,1.0,1.03853152547969
RPL7P24,1.0,1.0,1.0,1.47986494411069,0.978723404255332,1.47986494411069
RPL7P58,0.380962022148136,-1.96180642406145,0.399484538845922,-1.96180642406145,1.0,1.0
RPL7P6,0.0732212590719631,-2.86937707873259,0.255192072425776,-1.96937881755313,0.510993757009563,1.45699600968476
RPL8,0.493823451859172,-1.10865080035818,0.839915055332858,-1.03042003678667,0.603017162238661,1.07592123675648
RPL9,0.781920302325746,-1.04666427100821,0.690317839438599,-1.06876246318912,0.892414944486365,-1.02111297079017
RPL9P29,0.0166317168589049,-12.4048016984897,0.0196820541412803,-12.4048016984897,1.0,1.0
RPL9P7,0.922578188517793,1.11621812520726,0.105518988320641,-3.53112680129134,0.0690879459519262,-3.94150773800654
RPL9P8,0.648321108593491,-1.21848358101013,0.698465380786315,-1.1754629420985,0.953560480466116,1.03659888999548
RPLP0,0.528879013690383,-1.1044640589724,0.811740365080286,-1.03791307460048,0.673485732747795,1.06411999810055
RPLP0P2,0.118970578011012,-2.95279915032145,0.84755415399536,1.18274006775828,0.0628481770284671,3.49239386712779
RPLP0P6,0.315976892237517,2.17562839470066,0.252085257841542,-2.27746014911785,0.0269706244725755,-4.95490696821998
RPLP1,0.410025015315419,-1.13226787139589,0.956317133363778,-1.00728224318917,0.405260496887791,1.12408203266941
RPLP2,0.201518577091751,-1.20257489249876,0.5146150529588,-1.09933446945225,0.503742241244478,1.09391174925858
RPN1,0.673167392604901,1.15391149870499,0.437512802502377,-1.27938915486827,0.191720053775104,-1.47630185712096
RPN2,0.852780575295038,1.0698404637793,0.0318797280100751,-2.04081374179101,0.0122850243487054,-2.18334512000487
RPP14_1,0.804372862802311,1.17420797687538,0.522509685977217,-1.40726396503569,0.330912234770825,-1.65242057331418
RPP21,0.888026258332266,1.24705975179461,0.0804716048368275,7.68213275481342,0.0596801927990462,6.16019620852833
RPP25,0.00818566260351866,-5.12146790682031,0.391786150730502,1.77478687978076,0.000331750229448388,9.08951404624292
RPP25L,0.941034858853125,-1.03030597482959,0.45032979616331,-1.76071967995,0.462355490187164,-1.70892892302329
RPP30,0.215786512447414,1.86173117720859,0.825440669288324,1.12587253774535,0.262466022880993,-1.6535896513977
RPP38,0.782414469084015,1.27878408642403,0.324329377402819,2.1912118474064,0.420060134248605,1.71351197646967
RPP40,0.545202263072331,2.16627432942892,0.333525671535994,3.35105823233568,0.664902739595158,1.54692237580967
RPRD1A,0.824041457318187,1.07757800440785,0.0119305107083201,-2.16115316550228,0.00332460039243077,-2.32881111530165
RPRD1B,0.223409995287943,1.51762252991921,0.6731780558677,1.16447135916298,0.383816771775559,-1.30327166742003
RPRD2,0.420614234273955,-1.14274809447203,0.105057922405427,-1.3110720300838,0.371378436669246,-1.14729749839534
RPS10,0.753050867074597,-1.05164698477008,0.735808506911262,-1.05611306008006,0.977919678068201,-1.00424674379774
RPS10-NUDT3,0.856705349473693,-1.06358275937529,0.231884654548601,-1.58094331432888,0.271691373313823,-1.48643187414722
RPS10P16,1.0,1.0,1.0,1.35869251687693,0.978723404255241,1.35869251687693
RPS10P28,0.551007486667144,-1.95089040773489,0.195028790273266,-4.13916310088028,0.502324863327823,-2.12167894437807
RPS10P7,0.359722513219879,-2.23038021804295,0.511547015182662,-1.91048980306712,0.965286033933615,1.16743895437823
RPS11,0.456789911041646,-1.11954248272081,0.550530852918801,-1.09560324757811,0.878472812851903,1.02185027763985
RPS11P6,1.0,1.0,0.327080333788258,3.52942731995038,0.180570605224215,3.52942731995038
RPS12,0.402560459822892,-1.14339854777578,0.868936020354586,1.02886809552666,0.276706292056851,1.17640628627802
RPS13,0.370895043962732,-1.17412496784186,0.988879104557399,1.00438119333332,0.325004405399539,1.17926903632345
RPS14,0.427719543611264,-1.12405544237144,0.734844715881932,-1.05088920991532,0.625585188389768,1.06962316461696
RPS15,0.352876898183076,-1.16585692268911,0.975794160655516,-1.00357185667258,0.331051451148992,1.16170747011041
RPS15A,0.386670167180512,-1.14866183467608,0.837170597613573,-1.03280054909272,0.476443204281782,1.11218166536137
RPS16,0.546415968023766,-1.09805599292132,0.74407291199003,-1.05193655957715,0.767348015006384,1.04384240943457
RPS17,0.867699112353501,-1.07318527075667,0.685367244817882,-1.21576994895909,0.793474381891783,-1.13286119562737
RPS17L,0.866586445435897,-1.05426029495182,0.903250385065793,1.05183519628443,0.751719569211629,1.10890808427553
RPS18,0.324721281637214,-1.14490672590266,0.46147517483943,-1.10743347677304,0.794428256655037,1.0338379233747
RPS19,0.832770997080358,-1.03021044181855,0.751191451153589,1.04927369018924,0.563488784362473,1.08097271195844
RPS19BP1,0.447046352117891,1.2286001358157,0.97908404267796,-1.00554082763122,0.389013301477483,-1.23540759739595
RPS2,0.319202933247348,-1.15994605112904,0.794270766604088,-1.03913655614763,0.428118067136038,1.11625949858725
RPS20,0.462650337787797,-1.11629839046284,0.494813754856116,-1.10870528149796,0.960979632171022,1.00684862703515
RPS20P2,1.0,-1.08354897801349,0.631105221203186,-1.40534671199874,0.575867141225972,-1.29698494531849
RPS21,0.256520396575538,-1.20556430262038,0.814662407470269,-1.03857752065213,0.331977530677815,1.16078412891451
RPS23,0.282709458885811,-1.19384251275528,0.797471942373925,-1.04264916015991,0.378309771617014,1.14500884705282
RPS23P6,0.829268292682916,-1.5196631659463,1.0,-1.03213802155695,0.978723404255338,1.4723449133808
RPS24,0.311668585870824,-1.1639276543235,0.747359184976182,-1.04927606682551,0.457983290989225,1.10926732356038
RPS25,0.62112151462141,-1.07625809913355,0.339772957754366,-1.15506632511107,0.612182746495295,-1.07322428146275
RPS26,0.448857799665436,1.39564328476753,0.448449355374232,1.398451997816,0.995115647571063,1.00201248634169
RPS26P55,1.0,1.29685134607058,1.0,1.0,1.0,-1.29685134607058
RPS27,0.735336087472211,-1.05416985119892,0.937284895209512,1.01415736342454,0.650326520062804,1.06909411689353
RPS27A,0.447101783824941,-1.12717714858625,0.896156743806618,-1.01994348275416,0.496221580788358,1.10513687046907
RPS27L,0.689364976299194,1.10958240699999,0.611602823924908,1.14193790828948,0.903243146785603,1.02916007056833
RPS27P25,0.413107396247113,-2.19939829103628,1.0,-1.38974588264851,0.542312076222432,1.58259025516576
RPS28,0.123996841247187,-1.28701815853761,0.352802352640617,-1.16676569541862,0.519383452414157,1.10306479149256
RPS29,0.543766109241884,-1.11539935273048,0.660427434389164,-1.08293000933757,0.860517562866424,1.029982864186
RPS2P35,0.829268292682902,-1.4344192957443,0.850000000000039,-1.4344192957443,1.0,1.0
RPS2P46,0.440677876720495,-1.18845616112406,0.532446402213195,-1.15127733536496,0.881526204899046,1.0322935444111
RPS2P55,0.0359224415383748,-2.93659052707954,0.0442494759034457,-3.07603381647602,1.0,-1.04748475761623
RPS2P6,0.788473447229955,-1.54392197772315,0.134371130844862,6.6998570927335,0.0239155554494209,10.3440566130756
RPS3,0.316786122838137,-1.15974920753008,0.974616427509655,-1.00364155671535,0.294277283998546,1.1555412385729
RPS3A,0.383147070473096,-1.15935670627362,0.534220734940136,-1.11187547570465,0.791762277426733,1.04270373041449
RPS3AP4,0.135828954134484,-2.93399725708719,0.760318446232292,-1.50505080108671,0.322030455415764,1.94943403569416
RPS4X,0.344560482569193,-1.17292657342051,0.527655679766519,-1.11325989877675,0.73985548298112,1.05359635670819
RPS4XP16,0.443354586695313,-1.77096834832782,0.474348573307411,-1.63787690589373,1.0,1.08125851335663
RPS4XP9,0.828035733330739,1.76933903126063,1.0,-1.25005542436364,0.415568602418662,-2.21177185356566
RPS4Y1,0.871803305025732,1.08584242485479,0.752011369384559,1.16309360402757,0.863240347646781,1.07114400524838
RPS4Y2,0.381611542477436,2.41892369385373,0.0803447691966661,5.0546003228408,0.370049330580342,2.08960718177432
RPS5,0.863139673293674,-1.02915894976317,0.654655490469517,1.08458867109059,0.496928263305648,1.11621413766462
RPS6,0.597897356370731,-1.08319105860889,0.821970761918174,-1.03436625414251,0.744907851680605,1.04720262699102
RPS6KA1,0.371901515399583,1.19988219711413,0.0556860260692675,1.48223733401922,0.250965159504567,1.23531904847341
RPS6KA2,0.286127959350047,-1.36336899521872,0.97246098505493,1.01445768867721,0.234010872783523,1.38308015970375
RPS6KA2-AS1,1.0,1.31865750374616,1.0,1.0,1.0,-1.31865750374616
RPS6KA3,0.543041011397176,1.10731467377446,0.96397095626674,-1.00618888880393,0.475656899921832,-1.11416772116141
RPS6KA4,0.452725396838058,1.27027707904087,0.822421572449366,1.07811473021181,0.568536359031037,-1.17823923877871
RPS6KA5,0.674013102821276,1.20610747748514,0.0412568998393,-2.32881575353027,0.00863696315828038,-2.80880209401806
RPS6KA6,1.0,1.07917979091786,0.0106005930546323,-20.8475629905703,0.00870756580791719,-22.4982686693106
RPS6KB1,0.42900197602805,1.33177142729285,0.623180740698269,-1.18379851990418,0.16059854916412,-1.57654904447996
RPS6KB2,0.473160920105279,-1.30538818698041,0.299861500346061,-1.48260580198113,0.722146294235986,-1.13575855578306
RPS6KC1,0.513781383244361,1.1806672816695,0.289554165938438,-1.29858343267562,0.0624343387166824,-1.53319497147816
RPS6KL1,0.105672705700746,-2.98849402078702,0.3012697452445,2.17373423479499,0.00555769533728178,6.49619176346489
RPS7,0.74024095798124,-1.05161016001754,0.952840171316155,1.01074891734367,0.670667184078279,1.06291383070532
RPS8,0.422114370674276,-1.13653481679022,0.73700535119681,-1.0548299348234,0.615918321171001,1.07745787189903
RPS9,0.93685153145169,1.01425433089275,0.924455763217051,1.01711242645413,0.986096021807,1.00281792788487
RPSA,0.442039403881759,-1.12977834547986,0.509204608089029,-1.11135881067975,0.91216311093107,1.01657388651001
RPSAP52,0.0572340151924727,-6.14461102162799,0.157849072961654,8.1694240274814,0.00112777859141061,50.1979329196147
RPSAP58,0.0708398500901678,5.35839905739694,0.137280062598196,4.17178941507588,0.733398112696763,-1.2844366108301
RPTN,0.0476729298110042,14.6216910346107,0.0252581755411872,24.6040591196373,0.655783749728671,1.6827095485329
RPTOR,0.800370889290272,-1.07852359150738,0.591498227518332,-1.18546260066788,0.755950164333763,-1.09915314787972
RPUSD1,0.126703896496249,-2.26028889678902,0.937774614228887,1.06170018090823,0.0857480786721269,2.39974913062575
RPUSD2,0.0905240776414536,-3.68213911620192,0.358990809221903,-2.00478375120237,0.408973206791486,1.83667645649739
RPUSD3,0.115629555033697,2.76842866765598,0.0219835940546255,4.61043173497467,0.354002275552305,1.66536049450691
