gene,mean_abs_log2fc,max_abs_log2fc,mean_base_expr,mean_lfcSE,mean_abs_wald,n_cell_types,n_contrasts,n_total_deg_entries,direction_consistency,label
SNRNP70,0.778991767186067,0.778991767186067,5384.17666734804,0.286653289710394,2.71753995209014,1,1,1,1.0,0
SNRPA,0.960065658208994,0.960065658208994,357.584810912247,0.296909043705174,3.23353457418536,1,1,1,1.0,0
SNRPA1,0.3383935797157387,0.563972304316503,728.8501797225312,0.10703346736265566,3.0956225694087665,2,4,6,0.6666666666666666,0
SNRPB,0.6964091390472247,1.28706655443594,1241.4948295885795,0.18134417810528003,3.416016878739016,5,8,14,0.7857142857142857,0
SNRPB2,1.0360817933090463,1.64872941158552,389.9763871440581,0.12217218162583991,3.602316247381517,2,6,8,1.0,0
SNRPC,0.5185552709832079,0.750799851503461,285.8856748419056,0.179147332922208,2.944689791251443,3,5,7,1.0,0
SNRPD1,0.7827427518572279,1.01157085404119,628.8870375543765,0.19661685987060584,3.1788531651044516,3,4,6,0.8333333333333334,0
SNRPD2,0.7919179033091683,1.4508518962373,651.0905221642721,0.19791130644205987,3.9424041335132927,3,4,8,1.0,0
SNRPD3,1.1507609390847005,1.8317971896748,380.391666234061,0.09286994442877822,4.081742127298973,2,4,6,1.0,0
SNRPE,0.89606238706021,1.21806193389574,212.67061253692324,0.25999391771750746,3.4453243663487174,2,3,4,1.0,0
SNRPF,1.038853864459275,1.26328132431953,151.6105022147995,0.33058720032161404,3.1169961821737147,1,1,2,1.0,0
SNRPG,0.6984404664373723,0.92795856704177,222.74121401629066,0.20389029986856366,3.4044060577321438,1,2,3,1.0,0
SNRPN,0.5922085261602489,0.931593179890947,580.3702994697994,0.14893975343601176,4.0250688161995525,2,5,12,1.0,0
SNTA1,1.2772336444102566,1.30394125436585,56.81556363108704,0.3520697815929494,3.64256014460265,2,2,3,1.0,0
SNTB1,0.761946635784187,1.08764359413949,439.22516031167254,0.192313218097995,3.8315317299690754,1,1,2,1.0,0
SNTB2,0.9009521133042094,1.69113333545495,441.82143932066253,0.19059323341317666,3.370961556990366,4,5,5,0.8,0
SNTG1,4.29467545329891,6.18666017385364,14.271123975330275,0.3599119564186308,3.9288391309953923,1,2,4,1.0,0
SNTG2,1.65325474399173,1.95104789005067,18.031967386289452,0.5759626730688661,2.897816169851575,1,1,2,1.0,0
SNTN,3.4397588944058217,5.04152446977615,15.960507772100064,0.5103752580262504,3.5973078067079247,2,5,6,0.8333333333333334,0
SNUPN,0.7614755259670258,0.9760699293474,193.840114304711,0.08021342682311128,3.578193476751483,1,2,4,1.0,0
SNW1,0.6082164953466492,0.86276559761123,851.2768808366994,0.18142130183417235,3.2911221127884596,2,2,3,0.6666666666666666,0
SNX1,0.6419087915344908,0.811049291909897,1535.824920338424,0.15578720599587761,3.178921950424956,2,5,5,0.8,0
SNX10,0.9475593385228618,1.38734763709268,375.7871906272638,0.20521944483921914,3.563903961056007,4,7,15,0.6,0
SNX11,0.6265444801217332,0.956624726785395,483.403872011411,0.16186198279415204,3.8162579403003476,2,3,5,0.8,0
SNX12,0.7010519694334136,1.07746780219195,274.449293926087,0.16229009182876666,4.2205147965064365,1,2,3,1.0,0
SNX13,1.450527792055052,2.512317749876,671.90880382134,0.10498160090929559,3.5898310674950755,2,6,8,0.875,0
SNX14,0.457597447618825,0.457597447618825,622.848320842897,0.162081735178319,2.82325116470024,1,1,1,1.0,0
SNX15,1.0387168261583575,2.21828283731501,337.7324078888642,0.10945994722676393,3.3270475554136896,3,4,5,0.6,0
SNX17,0.4306714407831257,0.703891033111146,1366.8174588927702,0.1254433427227357,3.4764548504506645,4,7,15,0.8666666666666667,0
SNX18,0.6037903266732869,1.00420125999874,1406.4364202977874,0.1643206208372204,3.7716593946749284,4,11,22,0.5,0
SNX19,0.6250358950255854,0.903384740027849,996.810267530378,0.1874933541301505,3.23623796406583,2,2,2,0.5,0
SNX2,0.9393697202769193,1.85289687207841,697.2696372909254,0.08020561329228493,3.48335647370925,2,4,8,0.75,0
SNX20,0.2891810317134924,0.326597935616199,1316.7584522064021,0.09005877222268452,3.26896136991139,2,3,5,0.8,0
SNX21,0.939494910598109,0.939494910598109,148.05404097697,0.261940599413131,3.58667160685672,1,1,1,1.0,0
SNX22,1.0949798000845432,1.76653971434084,540.4549179897863,0.1875410652175655,3.979430837056905,3,9,13,0.6923076923076923,1
SNX24,0.7824773104137299,1.02329258025493,52.7733166205347,0.21114370248216802,3.61744777289296,1,1,2,1.0,0
SNX25,0.6031692559955608,0.930821711697646,324.7819732358845,0.19671088965327477,3.29057718074708,2,4,4,0.75,0
SNX27,0.48034346086479174,0.512316033058129,763.5939961602905,0.14943646910790426,3.2422405919164827,1,4,4,1.0,0
SNX29,0.7471226682657467,0.970441798428691,1120.198666195064,0.21617788219331566,3.4578378551110434,1,2,3,1.0,0
SNX3,0.6609288180868415,1.42791693775872,744.2560293484273,0.1812737328957313,3.553713976330146,3,7,10,1.0,0
SNX30,1.0763025037559868,1.5777993811562,866.8978855480173,0.11894947349643371,3.613887791977414,3,7,9,0.8888888888888888,0
SNX33,0.7545858630114954,1.17892692568425,73.79530751283038,0.24308026975440442,3.332388402982976,2,4,5,0.6,0
SNX4,0.692082897908725,0.692082897908725,200.752713105974,0.293963287055784,2.35431745521812,1,1,1,1.0,0
SNX5,0.415697372971707,0.415697372971707,1194.63048330375,0.162079449408504,2.56477532770972,1,1,1,1.0,0
SNX6,0.554780460440622,0.814654021350998,1134.425019637713,0.15824605266031902,3.3793083826462635,2,2,3,1.0,0
SNX7,2.4497707602112797,2.51894902159082,4.286916849388465,0.8053334331333535,3.053161247654485,1,1,2,1.0,0
SNX8,0.5605190851107337,0.658793081413049,413.6189333796474,0.19662417975533766,2.8743321578987833,2,2,3,1.0,0
SNX9,0.7581438545372676,1.29444623570308,1550.4524535603996,0.1192496052017259,3.6397459317786476,3,6,10,1.0,0
SOAT1,0.9137523228125235,1.44726743692944,1384.7349379102834,0.088030108403336,3.4692603220522025,2,2,4,0.5,0
SOAT2,1.16310521066646,1.16310521066646,9.45680269320097,0.434800533366374,2.67503170168929,1,1,1,1.0,0
SOBP,2.6579784102181776,4.52692705608683,22.358498285355424,0.42829725080922604,3.59271840908739,1,3,4,1.0,0
SOCS1,1.9752894576011835,3.10265014853121,117.43872750882785,0.1164878715442766,3.457756142816507,2,3,3,1.0,0
SOCS2,1.0221955503020363,1.63282629659266,300.2934077997355,0.1954356226316069,4.866329158138374,3,7,15,0.8666666666666667,0
SOCS2P1,6.57972343132585,6.57972343132585,2.41979785153238,2.30951184488714,2.84896717282149,1,1,1,1.0,0
SOCS3,1.4859978902911555,2.37878791877158,1591.9804849391853,0.2675608280030372,4.490716915083872,3,7,22,0.9090909090909091,0
SOCS4,0.3518015902869123,0.507484519685991,515.0263137887093,0.13038809171206206,2.732034125180263,2,2,3,1.0,0
SOCS5,0.551446146168601,0.822801330000771,456.61570082610626,0.1815403497057585,3.0474709453730577,2,4,4,0.75,0
SOCS5P2,4.6649320122394045,4.75063153364456,3.2174841823202254,1.511117361074035,3.09689839947568,1,1,2,1.0,0
SOCS5P4,1.1376837578879864,1.14886897177654,14.334628294944666,0.36786390930661295,3.1047963495050634,1,3,3,1.0,0
SOCS6,0.5937503648580468,0.699527985467363,75.87122449099208,0.18631009025263576,3.241940590865122,1,3,4,0.5,0
SOD1,0.7497633966078623,1.26321373115122,666.8887508734293,0.17577379499109766,4.241008483725474,2,4,6,1.0,0
SOD2,0.9311220462656015,1.11190790039378,4527.437741111365,0.23571491456759952,4.044783437274051,3,6,19,0.5789473684210527,1
SOGA1,0.6793198537566183,1.09092239702046,539.8006471321773,0.18411665679393868,3.8193955221850615,4,9,19,0.6842105263157895,0
SOHLH2,1.7891018231211933,2.09446769149567,16.522563039905965,0.2872434527093062,3.4747568347349334,1,2,3,1.0,0
SON,0.187571859711536,0.187571859711536,12062.1255891626,0.0644892088008583,2.9085774689957,1,1,1,1.0,0
SORBS1,1.2802110423950739,2.06928856138785,68.363907814775,0.343753050254738,3.7352953100803306,4,9,14,0.8571428571428571,0
SORBS2,2.1199546043443407,3.3497042016667,31.311455281467026,0.42488408505316777,4.782334881082273,2,2,4,1.0,0
SORCS1,3.892638609540436,4.93374296803616,52.90308208269922,0.20238058477674054,4.9112348710988325,1,3,5,1.0,0
SORCS2,2.97732006373467,3.49357414021709,8.151329439946831,0.9464843836626007,3.1361081598979323,1,3,4,0.5,0
SORCS3,4.289873322548457,18.1128423891364,45.77108532804457,0.7916267249409189,4.3212690385416,4,6,12,0.5,0
SORD,0.7590043248971251,0.983624087549111,104.07687419700147,0.2514655825635413,3.0166448807735153,2,4,6,0.6666666666666666,0
SORL1,0.7009621942776083,1.12860073519706,11343.9567447723,0.10089587857887138,3.8689600098470036,5,7,15,0.8666666666666667,0
SORT1,0.9295332214961551,1.67386027087621,455.82853230991304,0.17499661583747256,4.142279036038061,3,7,16,0.8125,0
SOS1,0.4013342499856144,0.506065067713688,2680.508766413483,0.11840036497781872,3.4694589925422323,2,4,7,0.8571428571428571,0
SOS2,0.891383095835506,0.891383095835506,763.834290669927,0.319677488216447,2.78838244384594,1,1,1,1.0,0
SOST,3.079926685199545,3.27200536916035,3.743286308016125,0.8272892707345241,3.72765333808937,1,1,2,1.0,0
SOSTDC1,2.57409872902983,2.57409872902983,1.28327010563318,0.95713440558355,2.68938062827282,1,1,1,1.0,0
SOWAHC,0.6957763927689937,0.789315228432505,100.16510794683502,0.1770219692180053,3.9446715026391765,1,3,3,1.0,0
SOWAHD,1.4216843188082313,1.94052157861368,54.51692854696763,0.376365722069689,3.8623881166308833,2,5,12,0.5833333333333334,0
SOX11,3.2336128310529886,4.39472690249904,74.51386783109088,0.3099937168339516,5.507955100016013,1,3,6,1.0,0
SOX12,1.017824737498779,1.73906998633809,281.6926160353067,0.23108909065407235,4.20963146802806,2,2,3,0.6666666666666666,0
SOX13,1.0477485447926622,1.6434301704121,210.41596240665868,0.23437391661491033,4.459435107039258,4,4,15,1.0,0
SOX15,1.8189765330639365,2.27445296292357,27.862713399302336,0.587024818314486,3.17407892518588,2,2,3,1.0,0
SOX2,1.9675145482274512,2.79206966115619,16.977972734118545,0.5306422455605135,3.7394045611137363,1,5,9,0.7777777777777778,0
SOX30,1.01659260121709,1.01659260121709,23.8811901229762,0.352857902761516,2.88102545886344,1,1,1,1.0,0
SOX4,1.2273823154896155,1.69981873556564,122.02004885795354,0.3139717066814068,4.02501177259447,4,9,24,0.5833333333333334,0
SOX5,2.310522822165654,3.50226740705612,28.218245441289078,0.33503342787375684,3.310434807029295,2,5,8,0.875,0
SOX6,0.8452203059989973,1.10145929770487,70.15909097827343,0.26996000026726785,3.123600132721209,1,4,7,0.8571428571428571,0
SOX8,0.637470618792553,0.637470618792553,65.3443519615353,0.173606527404843,3.67192771102437,1,1,1,1.0,0
SOX9,4.784546592246049,5.767015523263,12.312221185131168,0.31151409859410023,4.50692291120512,1,4,7,1.0,0
SP1,0.5167040638890501,0.913726659596658,2646.180561674833,0.14743419235455765,3.4479427315613083,3,3,7,1.0,0
SP100,0.285350201961505,0.333540144708788,2752.6994040185336,0.0862508477103728,3.4439105390415015,2,4,8,0.75,0
SP110,0.5686346927455872,1.31247080094003,1653.6881484319376,0.10163572217834424,3.3622008326821757,3,5,10,0.8,0
SP140,0.4537777578906798,0.821861807214195,976.170700489343,0.12693945872963971,3.60692700062259,3,4,6,1.0,0
SP140L,0.775488252190303,1.41107918040182,1491.2216035567917,0.1290942303932603,3.61671818877032,2,5,8,0.75,0
SP2,0.288808839866239,0.288808839866239,411.315414141286,0.0931862653697534,3.09926402480317,1,1,1,1.0,0
SP3,0.6406205621216314,0.686500879985593,1359.846026505005,0.16707457782948798,3.858055196133895,2,2,2,1.0,0
SP4,1.0245110232837031,2.07747459597932,722.3717977966102,0.16221232427083593,3.9954889935240687,3,6,15,1.0,0
SP8,6.133132157610277,17.8396450289616,57.30019984116406,1.134234932458038,4.198939029253647,4,11,18,0.5555555555555556,0
SPA17,1.4294937014739582,1.58104210402364,28.40173611499165,0.3681179893948315,3.917990619093205,2,4,6,0.5,0
SPACA3,1.69161797775875,1.90545106299144,5.536396535103985,0.6259052454150651,2.73342803072395,1,1,2,1.0,0
SPAG1,1.3631456575062673,1.76567071157999,155.16877184914065,0.060765082585564255,4.31736410232589,2,2,3,0.6666666666666666,0
SPAG11A,7.259881677162635,7.73483615625542,7.625305004578646,1.80353523296314,4.56932355098235,1,1,2,1.0,0
SPAG16,0.653031538409997,0.653031538409997,58.0574673342029,0.192925947549902,3.38488185079969,1,1,1,1.0,0
SPAG17,4.154757220908182,6.76505165579559,9.009354836701215,0.6238693336775771,3.275656925009056,2,5,6,0.8333333333333334,0
SPAG4,2.96729985653335,2.96729985653335,37.8806187422017,0.66127007052135,4.48727379146906,1,1,1,1.0,0
SPAG5,1.2188214539394717,1.68672444570308,161.94412252252826,0.27543734853451113,3.806179028212296,3,5,7,1.0,0
SPAG6,3.166117200575895,3.44645854612254,3.891809709737255,0.999504213097462,3.16766962447349,1,1,2,1.0,0
SPAG7,0.620568196826574,0.620568196826574,221.8894391844,0.159506975944851,3.89053954004578,1,1,1,1.0,0
SPAG9,0.4584235325179997,0.610262724509392,1265.7365343907682,0.1460689598713697,3.0752423978173105,3,4,4,1.0,0
SPAM1,4.849429787946932,6.05290936363879,7.224120104789217,0.4865789906303856,4.597720306493343,1,4,5,1.0,0
SPARC,1.5397150303460365,2.31685735505678,1146.8967426390511,0.37308190167474586,3.8633797355534614,5,10,22,0.7272727272727273,1
SPARCL1,4.091837854194064,4.88388408164671,24.0348956077283,0.749421104690708,5.747747066264286,2,2,3,0.6666666666666666,0
SPAST,0.872307257060248,0.872307257060248,277.762590370231,0.252840399054948,3.45003116717386,1,1,1,1.0,0
SPATA1,1.0038276770127983,1.34374732749131,50.4513467868736,0.330573969951505,2.996574958435015,2,3,4,0.75,0
SPATA12,4.78871280937773,4.83245797032193,2.96056065964232,1.27594922700919,3.7656874303833847,1,1,2,1.0,0
SPATA13,0.7496225178452979,1.19855831462849,1933.7794494196446,0.16567030809138183,4.584140430011578,3,7,15,0.8666666666666667,0
SPATA17,2.350871782698172,4.46114331492011,135.33037541717823,0.3085093665771173,4.7220215542521435,2,10,14,0.8571428571428571,0
SPATA18,4.434243268988818,6.04402450851907,7.449756996446984,0.3031780005417701,3.9941508551982943,1,4,7,1.0,0
SPATA2,1.0530835829187544,1.86426580985997,227.35063376257202,0.13257319197774184,3.5027519498741775,2,5,7,0.8571428571428571,0
SPATA20,1.51174849133872,1.51174849133872,80.5945721390758,0.00145716432864519,3.03350633778308,1,1,1,1.0,0
SPATA21,2.2847269560848127,3.01675933843952,29.5523031243314,0.21696798938702608,3.7915547136089653,1,2,4,1.0,1
SPATA2L,1.9181943202332603,4.36832561689219,72.37635852783399,0.4934181837674661,3.7341719496069596,3,6,11,0.5454545454545454,0
SPATA2P1,2.09713317016312,2.09713317016312,3.20243829985638,0.699970997943442,2.99602865879391,1,1,1,1.0,0
SPATA3,2.032552680325225,2.20582864944721,7.387761049982605,0.7490494106554451,2.7712301080044597,1,1,2,1.0,0
SPATA31C1,1.9590035600553324,2.34718918298415,11.541923191359787,0.5501543097697472,3.5807001459073526,2,8,13,0.9230769230769231,1
SPATA33,1.600527191953065,1.71434068763723,91.98028446307944,0.34062879565224147,4.79254200727962,1,1,2,1.0,0
SPATA5,0.4299971303985925,0.652528301031834,278.3266560587715,0.13132840876743265,3.10928853179513,2,2,2,0.5,0
SPATA5L1,0.435451756704173,0.435451756704173,104.363857479938,0.18487847087441,2.35534053610807,1,1,1,1.0,0
SPATA6,0.7645916710142471,1.03751246668717,112.4171264435777,0.2796752364802705,2.8585068892852323,2,2,4,0.75,0
SPATA6L,1.6308495326223997,2.91268301301332,197.872802443327,0.17958015853773204,3.8723952138631073,3,4,6,0.8333333333333334,0
SPATA7,1.3602736753009896,2.98097061604582,97.70509228313766,0.17097772647537424,3.615360616752572,3,7,12,0.75,0
SPATA8,6.06118374038227,6.06118374038227,2.02932457851351,2.54780709573742,2.37898063417865,1,1,1,1.0,0
SPATC1,1.393848335685665,1.4892335991818,10.658064478283995,0.40968782956405403,3.39993940440584,2,1,2,1.0,0
SPATC1L,1.6646285837526276,2.18463284432664,42.94832609836007,0.5217941678288668,3.1654406866079223,2,3,4,0.75,0
SPATS2,0.7451226282401585,1.19617232381242,235.0114482057364,0.20671280648626578,3.496013461231056,2,3,5,1.0,0
SPATS2L,1.1654549886375662,1.44212684096896,115.88472127531026,0.17784290838544553,4.155974495810555,1,3,4,1.0,0
SPC24,0.9177576031066714,1.16464105438556,78.29900428484152,0.27559220949784596,3.33380780093237,3,6,7,0.8571428571428571,0
SPC25,3.259575431280256,5.85180777425125,56.15333305188999,0.2770874609724144,4.90322494117476,2,5,9,1.0,0
SPCS1,0.5557782066292031,0.951460284617534,508.57720874033345,0.16774760870601477,3.349196181212488,3,6,7,0.8571428571428571,0
SPCS2,0.6890617376364837,1.05153729798062,653.8490898083159,0.13019058204505662,3.627000515262961,4,6,10,0.9,0
SPCS3,0.7021232600580571,1.51570747454666,1706.5322630070377,0.0871095650259796,3.7804913971767076,3,5,9,1.0,1
SPDL1,0.9356926089230675,1.31623266844814,246.787436083373,0.09071504936038534,3.062388600837015,2,2,2,0.5,0
SPDYA,0.9686611813989598,1.29757726266697,67.49278288362127,0.28777092318827796,3.3204756603679897,3,5,6,0.8333333333333334,0
SPDYE2,1.0676223720554732,3.6927067644209,293.7433688174911,0.16167631753150757,3.821111780104095,2,6,9,0.5555555555555556,0
SPDYE3,0.342864996903217,0.342864996903217,135.02612251885,0.108778310321965,3.15196104709104,1,1,1,1.0,0
SPDYE4,4.641120273101065,7.22884191741628,3.654034182560375,0.3624136694772997,2.945097822353055,1,2,2,1.0,0
SPDYE6,2.0035249264982835,2.51545382390758,95.79278347143287,0.1187165036964757,3.278304891526093,1,3,3,1.0,0
SPDYE8P,0.694923915176679,0.694923915176679,18.9866144828599,0.268032158040858,2.59268857981865,1,1,1,1.0,0
SPDYE9P,1.6238715356311475,2.44914178892861,43.012073050544245,0.4403089901871208,3.5998435209841153,2,3,4,1.0,0
SPECC1,0.9739626750440996,1.79994714191062,564.1588033859057,0.1389188556271342,3.2183187446226746,2,4,6,1.0,0
SPECC1L,1.25776882623794,1.66276597590558,292.4117202090935,0.18978074649445423,4.140559454911473,1,3,4,1.0,0
SPECC1L-ADORA2A,1.7581761430947922,2.38680135112201,64.94264906662988,0.486060267217084,3.62993634471094,2,3,5,1.0,0
SPEF2,1.0042565417968046,2.09636220336739,229.5764530989699,0.22984663914136227,4.319910412317824,4,6,21,0.6666666666666666,0
SPEG,1.6269742044841773,2.25901821847128,43.425103860632,0.1623249397127877,3.671676261202765,1,4,4,1.0,1
SPEN,0.8664550634418364,0.89119332891948,2784.5369940884248,0.12685446257481536,3.1190061678708902,2,2,2,1.0,0
SPERT,2.97992847992977,3.76820713433389,1.2539063700502915,1.164814657439255,2.565720131563535,2,2,2,0.5,0
SPESP1,2.7220316844922703,3.80380524214494,9.58738819253048,1.0064742404787865,2.90946083804443,1,1,2,1.0,0
SPG11,0.4492337852313108,0.833835331736293,3331.910909466811,0.12574984319956126,3.6533659562951057,4,5,12,0.5,0
SPG20,1.0412732747507145,1.39940885306127,440.058647702977,0.12710733284267892,2.69229388037769,1,2,2,1.0,0
SPG21,0.3567754467957278,0.502383953945191,685.2673987601352,0.12502478242786502,2.8840670190042883,2,3,5,0.6,0
SPG7,0.480755667052866,0.642163568044943,1125.89349894625,0.1144772868112065,4.097647132547484,2,2,2,0.5,0
SPHK1,1.6894798066177865,3.02589436559779,93.08133955951,0.30345613054175075,3.809204628637042,2,8,12,0.5833333333333334,0
SPHK2,1.27049791129467,1.27049791129467,104.94661556563,0.396487481605011,3.20438341748294,1,1,1,1.0,0
SPI1,1.9157592360422437,2.96522301972526,327.7532768567699,0.43138290872391954,4.502365861683368,4,9,27,0.5555555555555556,0
SPIB,1.0961743073360835,1.97110030826699,1643.6702210024323,0.1885195239537125,3.940061977267584,3,4,6,1.0,0
SPIC,2.4299948852027233,2.79123286930466,2.8983355837514466,0.76888477604018,3.198201962303417,1,2,3,1.0,0
SPICE1,0.636202060310318,0.636202060310318,187.957958714303,0.180639781768084,3.52193771539822,1,1,1,1.0,0
SPIDR,1.6864633641977895,2.80626701964086,965.149865519603,0.12405265700911254,4.165565684894888,2,5,7,1.0,0
SPIN1,0.8631793044732884,1.50603185051729,553.9876317445899,0.07677485613484258,3.470535991403496,2,4,6,1.0,0
SPIN2A,1.00776479322798,1.00776479322798,34.8776691963542,0.290451201963783,3.46965268662802,1,1,1,1.0,0
SPIN2B,1.7713665516814532,2.51807325594385,53.706301314532105,0.28355073651332874,3.45737747862838,2,3,3,0.6666666666666666,0
