gene,fc_pre_vs_flight,fc_pre_vs_post,fc_flight_vs_post,label
SBF1,1.06408885575587,1.03880310716396,-1.02434123311485,0
SBF2,-1.08148121133971,-1.20410792832676,-1.11338774608497,0
SBF2-AS1,9.28150017615176,1.0,-9.28150017615176,0
SBK1,-1.7740019671315,1.2689382741688,2.25109899454389,0
SBK2,-1.51338193462005,4.62187269883476,6.99465864653012,0
SBK3,-33.0348000271696,2.61399486616784,86.3527976759026,0
SBNO1,1.31839577912015,-1.07706442336221,-1.41999718960122,0
SBNO2,-1.1417724892831,-1.21415289441399,-1.0633930190211,0
SBSN,-13.5980260286081,1.69402214960174,23.0353572833231,0
SBSPON,-3.19844417395726,-1.22033382941577,2.62095837783052,0
SC5D,2.23683880974488,1.26996264863782,-1.76134220336649,0
SCAF1,1.14778449558912,1.3865899462454,1.20805774217547,0
SCAF11,1.11524039103918,-1.058606796999,-1.1806010582419,0
SCAF4,1.41977312646327,1.63924046072638,1.15457915787561,0
SCAF8,1.24445083902196,-1.14656810832653,-1.42684764440278,0
SCAI,1.35205086007682,-1.949094433302,-2.6352748049169,0
SCAMP1,1.39359804931255,-1.20928126286161,-1.68525200899416,0
SCAMP2,-2.22822381791306,-1.27573773421612,1.74661590556636,0
SCAMP3,1.44600907740454,-1.13737211657287,-1.64465040495118,0
SCAMP4,-1.9484888406551,1.03016528651884,2.00726556481223,0
SCAMP5,-4.80705371749215,1.25298594165152,6.02317072878134,0
SCAND1,1.48705151027936,1.76050326901179,1.18388855856181,0
SCAND2P,-1.81233994107136,-2.20105689697391,-1.21448346808092,0
SCAND3,-7.42839951938518,4.34446390396181,32.2724135761761,0
SCAP,-1.32967678120223,-1.13342043109978,1.17315406067987,0
SCAPER,1.19162366516393,-1.12137101753044,-1.33625224191823,0
SCARA3,-4.49653271437224,2.74646048354607,12.3495494129955,0
SCARA5,1.42439379084103,4.72270607566544,3.31559018723111,0
SCARB1,-1.14158138694051,1.28232468065866,1.46387798745437,0
SCARB2,1.17022729708897,1.7083263506521,1.45982439044252,0
SCARF1,-1.1921173803324,1.82408643956901,2.17452514783886,0
SCARF2,-3.88415762212271,1.51569856323463,5.88721212722822,0
SCCPDH,1.18295611357541,-1.81881096017918,-2.15157354478192,0
SCD,-2.84919119819336,-1.15451519158479,2.46786808780083,0
SCD5,1.12560338236125,2.02362640718603,1.79781478884769,0
SCFD1,1.31628456087682,-1.26399824580331,-1.66378137592628,0
SCFD2,1.44472473211011,-1.94018691356723,-2.80303601894697,0
SCG2,1.0,3.50496316694089,3.50496316694089,0
SCG3,-1.20311223828651,-1.62309639906697,-1.34908144678056,0
SCG5,1.0,14.7126978687009,14.7126978687009,0
SCGB1A1,-1.52014269613936,-1.52014269613936,1.0,0
SCGB1B2P,-7.92935321880319,5.76121695979894,45.6827242444052,0
SCGB1C1,2.18680473068692,-6.01232079326146,-13.1477715531115,0
SCGB2A1,-2.50080625481854,-2.50080625481854,1.0,0
SCGB2A2,1.0979882915527,1.67351512273609,1.52416481633835,0
SCGB2B2,1.76768407563408,3.4124830676201,1.9304824400797,0
SCGB3A1,1.28581570947801,2.34279436699976,1.8220296654727,0
SCGB3A2,-1.33479616894591,-14.1136414170077,-10.573630450373,0
SCGN,-2.0584478865581,-2.0584478865581,1.0,0
SCHIP1,-1.18536676095038,-18.403287371411,-15.52539515842,0
SCIMP,-1.34115029577115,-1.86793350124706,-1.39278461715807,0
SCIN,1.35215818896664,2.88173684446326,2.13121280333744,0
SCLT1,1.59189889595445,-1.65467199237144,-2.63407051782284,0
SCLY,1.23646177844177,-8.90871114419477,-11.0152808249751,0
SCMH1,1.20829146526458,-1.11431206283517,-1.3464137551651,0
SCML1,1.8643996406143,1.0416243651088,-1.78989634177727,0
SCML2,-2.67802957896176,-1.11067968468355,2.41116283649752,0
SCML4,-1.40606963660645,-1.28543145084793,1.09385034548434,0
SCN10A,-39.8774173563774,2.59952646026685,103.662401585008,0
SCN11A,-1.45670366764166,2.53962151574981,3.69947597641441,0
SCN1B,1.56162830732891,1.45828181394542,-1.07086867051018,0
SCN2A,1.27166051793477,6.19464490703129,4.87130395232501,0
SCN2B,-6.52034368564116,-1.33617991377731,4.87983962220216,0
SCN3A,-1.21501045675304,-4.45152363326954,-3.66377392764642,0
SCN3B,-9.06390052417936,2.84864614769647,25.8198453113075,0
SCN4A,-2.47916074827083,2.48688320958274,6.1653832387313,0
SCN4B,-3.57796775203213,1.10139790427403,3.94076618364827,0
SCN5A,-7.04275608400079,1.6762348053296,11.8053128734489,0
SCN7A,-14.1442883022495,1.67077927768062,23.6319837929389,0
SCN8A,-4.13699449531765,-1.02663357577781,4.02966997468724,0
SCN9A,2.20759635440592,2.17479906843708,-1.0150806051211,0
SCNM1,1.0242152169079,-1.1371292615859,-1.16466509330753,0
SCNN1A,-3.15666477142571,2.78325397687467,8.78579977873077,0
SCNN1B,-1.06091953524602,6.26519545366189,6.64686824892445,0
SCNN1D,-4.19129871311099,1.34575114538903,5.6404450438367,0
SCNN1G,-62.881827239791,1.81874299712087,114.365882938534,0
SCO1,2.03620094626697,1.13643350551736,-1.79174666743039,0
SCO2,1.21981577321717,-1.03226381607717,-1.25917168497229,0
SCOC,-1.07050796922795,1.02883505245087,1.10137612266971,0
SCP2,1.10561605216444,-1.01659487474298,-1.12396361206394,0
SCPEP1,-1.39571339271516,-1.77574494578236,-1.27228480793461,0
SCRG1,18.1268666963603,8.98095341444917,-2.01836774558886,0
SCRIB,-1.64134677994399,-1.11391624289357,1.47349209638988,0
SCRN1,1.13993451081419,1.185749845464,1.04019119889359,0
SCRN2,-1.62801502989271,-1.01278347159551,1.60746603351255,0
SCRN3,-1.71201891428284,-3.57541486437772,-2.0884201889063,0
SCRT1,-14.0337723434359,1.88335704048679,26.4306039475988,0
SCRT2,1.33291882973517,1.5205206263871,1.14074510200235,0
SCT,-1.62923085787053,-1.62923085787053,1.0,0
SCTR,-1.85633873192524,-2.17880763189586,-1.17371231576695,0
SCUBE1,-4.25061292508157,1.68248558255753,7.15159496348242,0
SCUBE2,-4.61612639928533,-2.66060375717289,1.73499206217402,0
SCUBE3,-3.39152926611008,4.88151012317245,16.555784445552,0
SCYL1,-1.19648312442374,1.05176589231558,1.25842014100006,0
SCYL2,1.26283680373283,-1.34260932562086,-1.69549646942893,0
SCYL3,-1.21936106738406,-3.00045646450835,-2.46067923994436,0
SDAD1,-1.01777828196036,-1.16636106920129,-1.14598738239407,0
SDAD1P1,2.40736758266239,-1.43238202757452,-3.44827005917111,0
SDC1,1.0263398195512,3.29212448634475,3.20763593464037,0
SDC2,-2.12709941361098,-1.37611894128884,1.54572351981348,0
SDC3,-2.36813953769796,1.76220170408508,4.17313952884261,0
SDC4,1.95282421605213,1.18151644347055,-1.65281171230759,0
SDCBP,1.20711916444697,-1.05932181874573,-1.27872766872479,0
SDCBP2,1.29558214611525,-1.02008630676375,-1.32160560653976,0
SDCBP2-AS1,1.45474917838106,1.49456283804501,1.02736805784503,0
SDCBPP2,-1.52014432308121,-1.52014432308121,1.0,0
SDCCAG3,-1.27031336859556,1.05146488652549,1.33568990196215,0
SDCCAG8,1.43268130979379,-1.15665923933481,-1.65712407399528,0
SDE2,1.07368713924946,1.04563078263985,-1.02683199182294,0
SDF2,-4.601622396102,-2.0093557466282,2.29009840782239,0
SDF2L1,-3.49913119858197,1.18132507385106,4.13361142157938,0
SDF4,1.04741390430376,-1.09485283769837,-1.1467640853717,0
SDHA,-1.34335079842655,-1.50779441085148,-1.12241300829057,0
SDHAF1,-1.82226213958821,1.25637805858262,2.28945016916445,0
SDHAF2,1.16446523480071,-1.28465169995791,-1.49593224342861,0
SDHAP1,1.16499170242382,-1.24442935064936,-1.44974986775917,0
SDHAP3,-1.4545057197334,-2.08956657748236,-1.43661626704731,0
SDHB,-1.25748018042142,-1.54150673951054,-1.22586961091819,0
SDHC,1.79114983037345,1.17272995254668,-1.52733357452311,0
SDHD_1,-2.48153364433442,1.82837705872791,4.53717918576251,0
SDHD_2,3.63182795669559,1.0,-3.63182795669559,0
SDK1,-3.82777818727397,2.31162419379942,8.8483846662002,0
SDK2,-3.56742749910234,1.51641912714853,5.40971529435443,0
SDPR,1.66762171868542,-2.67442350690226,-4.45992672507302,0
SDR16C5,-3.18070937794994,1.48152698434617,4.71230677279574,0
SDR16C6P,1.0,14.3140965032459,14.3140965032459,0
SDR39U1,-2.79074701103471,-1.42791486183949,1.9544211532609,0
SDR42E1,1.20540363714911,-1.617556166084,-1.94980808589062,0
SDR42E2,-3.07137277050125,3.16914694701207,9.73363163877005,0
SDR9C7,1.0,6.44108979047223,6.44108979047223,0
SDS,-14.2939287653072,1.43283798510876,20.4808840913709,0
SDSL,-3.01223834408781,4.68396440162864,14.1092171729281,0
SEC11A,-1.17275561221775,-1.38153509560292,-1.17802471479148,0
SEC11C,1.21122385588465,-1.2262368075933,-1.48524727432084,0
SEC13,1.02954759187201,1.05964475995101,1.02923339175052,0
SEC14L1,1.03954219285973,-1.03679812722438,-1.0777953987277,0
SEC14L2,-1.04961514699127,-1.04654368707355,1.00293486068059,0
SEC14L3,-1.09737790868165,2.00824739824787,2.2038063300046,0
SEC14L4,-1.04914322781923,1.6031105376434,1.68189256401423,0
SEC14L5,1.12657594419561,-1.30352105463155,-1.46851546290039,0
SEC14L6,-1.57486187253207,35.9819121180998,56.6665414955951,0
SEC16A,-1.04672030650207,-1.02672718706189,1.01947266975309,0
SEC16B,3.30868851332138,3.07489447960532,-1.07603318919291,0
SEC1P,-40.3794970140642,1.64576708185484,66.4552469676025,0
SEC22A,-1.02252694605862,-4.09981815604055,-4.00949644588196,0
SEC22B,1.27373423217795,1.19561088102498,-1.06534178669066,0
SEC22C,-1.18471819720643,-1.59692994317364,-1.34794075666197,0
SEC23A,1.22136109470584,-1.44097137690919,-1.75994637834158,0
SEC23B,1.55747435522198,1.40442647570501,-1.1089753590982,0
SEC23IP,1.4105764338128,-1.21361841727545,-1.71190153904993,0
SEC24A,-1.26471911515578,-1.71814681838033,-1.35852047920435,0
SEC24B,1.4539818971214,1.17826102206095,-1.23400661644411,0
SEC24B-AS1,1.40533393824846,-3.77128627522971,-5.29991659343093,0
SEC24C,1.0172588771695,-1.03684255005394,-1.05473728826943,0
SEC24D,-1.19438291928532,1.27886110356066,1.52744985823122,0
SEC31A,1.11899859758412,-1.10030319298896,-1.23123772987198,0
SEC31B,-1.84045558193752,1.07178190318207,1.97256698633105,0
SEC61A1,-1.07574466662059,-1.13597645141473,-1.05599078170042,0
SEC61A2,-1.68853313064424,-17.1338547819913,-10.1471830614624,0
SEC61B,-1.38200992572157,-1.46642804584405,-1.06108358453244,0
SEC61G,-1.50971030253857,-1.46261612980571,1.03219858702031,0
SEC62,-1.02748604466972,1.28052477095803,1.31572133201327,0
SEC62-AS1,-1.52630625388224,-1.52630625388224,1.0,0
SEC63,1.28400519605047,-1.597182300084,-2.05079037234769,0
SECISBP2,1.032136480042,-1.60972575948394,-1.66145667922669,0
SECISBP2L,1.03427209394204,-1.16177660305626,-1.20159311993586,0
SECTM1,1.11066064062412,1.4237497538119,1.28189448850176,0
SEH1L,-1.04178445190792,1.3221496585977,1.37739495742245,0
SEL1L,1.06480945820518,-2.24395371992396,-2.38938314474973,0
SEL1L2,11.8607903720171,4.23662369587435,-2.79958552456929,0
SEL1L3,-1.06594039640183,-1.82094644928481,-1.70830044102988,0
SELE,5.24197009466572,-3.29744004544188,-17.2850821071595,0
SELENBP1,-1.68459533338544,1.20876592576121,2.03628143769267,0
SELK,1.0464352516306,-1.17415267702618,-1.22867475203663,0
SELL,1.09126299408169,-1.01961597795497,-1.11266918491666,0
SELM,-2.5395728769789,1.34689201272589,3.42053042373819,0
SELO,-1.34142365634035,1.02700717001616,1.37765171309083,0
SELP,1.67917213019904,-1.79648306862063,-3.01660430120222,0
SELPLG,1.05565380947356,-1.01074371727356,-1.0669954555413,0
SELT,1.69305513963538,-1.7682235357567,-2.99369994523712,0
SELV,-2.20239532725163,1.81597477536459,3.99949435966979,0
SEMA3A,4.62287305130442,3.16200837066971,-1.46200531731208,0
SEMA3B,-3.82714502746857,2.55525798656557,9.77934289718377,0
SEMA3B-AS1,1.0,2.08441151763941,2.08441151763941,0
SEMA3C,1.09212818863941,-1.42651633354613,-1.55793869942028,0
SEMA3D,-1.44708735097342,1.280564501911,1.85308869282098,0
SEMA3E,-1.40325931554793,-1.32703849658674,1.05743678058869,0
SEMA3F,-2.29198762586722,1.40723076139933,3.22535549186698,0
SEMA3G,-2.53107029910089,1.67169886207285,4.23118733883333,0
SEMA4A,-4.88025504925737,-1.1240175467254,4.34179614319635,0
SEMA4B,-1.07871849353706,1.18112400249683,1.27410030465384,0
SEMA4C,-4.34478174613212,1.19987185894545,5.2131813504438,0
SEMA4D,1.50463457513857,-1.72031425336878,-2.58844430572236,0
SEMA4F,-3.51053872446954,-1.14576545334766,3.06392439588099,0
SEMA4G,1.0,5.39926623645907,5.39926623645907,0
SEMA5A,1.26415196094524,2.05245109163963,1.62357940741946,0
SEMA5B,-1.83266305455761,2.414444702393,4.424863603348,0
SEMA6A,-1.88794135378409,2.55387358627148,4.8215635558588,0
SEMA6B,-2.11483427073125,1.44850910021224,3.06335668659493,0
SEMA6C,1.27421717005385,2.02189124589698,1.58677130823118,0
SEMA6D,-30.9424014561164,2.05006985674074,63.434084520355,0
SEMA7A,1.3998515466789,1.75603474043685,1.25444354767688,0
SEMG1,-3.61786486428145,-1.76588605530032,2.04875328927504,0
SEMG2,-31.4322737200603,-31.4322737200603,1.0,0
SENCR,2.53984644102851,-1.98291522258512,-5.03630017094406,0
SENP1,1.22945945128727,-1.51381793079468,-1.86117776254365,0
SENP2,-1.00496762176031,-1.17095657837988,-1.16516846217275,0
SENP3,-1.76458036500919,-1.12639531732387,1.56657288775094,0
SENP3-EIF4A1,-2.08648972575168,-14.7313038065801,-7.06032894615525,0
SENP5,1.31965241594459,-1.07899800550884,-1.42390232476914,0
SENP6,1.22533312549335,-1.47954242084453,-1.81293233883342,0
SENP7,1.07235791920623,-1.93306800342929,-2.07294078184158,0
SENP8,3.99347756992334,3.57500138040373,-1.11705623159014,0
SEP15,1.0229280417238,-1.71291882614505,-1.75219270046039,0
SEPHS1,1.30108618953153,1.29666646427044,-1.00340852901102,0
SEPHS2,-1.5510039063773,-1.56010915032774,-1.00587054868979,0
SEPN1,1.18143517959222,-1.0020799080879,-1.18389245617759,0
SEPP1,1.00217356827279,-1.00549537607559,-1.00768088892346,0
SEPSECS,1.4265138564656,-1.00709234986019,-1.43663119181606,0
SEPT10,-1.0877486606856,-1.15467337620549,-1.06152590018149,0
SEPT11,1.45655130093606,-1.7795487676973,-2.59200407266867,0
SEPT12,-6.67049692305063,2.82389270377597,18.8367675915627,0
SEPT1_1,-1.04125023784572,-1.22381739647196,-1.17533456607315,0
SEPT2,1.28322069383048,-1.23553053374374,-1.58545834875938,0
SEPT3,-8.67739188615296,1.06833532701039,9.27036429829053,0
SEPT4,1.79419231584822,-2.6088179653457,-4.68072114687003,0
SEPT5,1.64425391547367,-2.00036184551333,-3.28910279684943,0
SEPT6,1.17838010626527,-1.41987549812513,-1.67315304036415,0
SEPT7,1.39026128408302,-1.66337487683229,-2.3125256921763,0
SEPT7P2,2.08039483837429,1.51410147352781,-1.37401282195904,0
SEPT7P3,2.00121540532442,-1.18455541353395,-2.37055054202458,0
SEPT7P5,6.14859128698191,1.0,-6.14859128698191,0
SEPT7P9,1.66205963591392,2.50984610575751,1.51008185959429,0
SEPT8,1.47100108276447,1.79903998237992,1.22300384646826,0
SEPT9,-1.1193292411102,1.00399656756821,1.12380271605336,0
SEPW1,-1.33005644857783,-1.04028744149158,1.27854705875404,0
SEPW1P,1.0,1.58973029206263,1.58973029206263,0
SERAC1,1.61649496869504,1.23121147435438,-1.31293039609031,0
SERBP1,-1.03356445658565,1.09333707634585,1.13003434117835,0
SERBP1P1,5.36579441659131,6.77677627803732,1.26295861374845,0
SERBP1P6,1.45752208765961,1.46290759888882,1.00369497743795,0
SERF1A,-4.4626270630606,-2.82878170162669,1.57757916084311,0
SERF1B,8.17443078587223,30.2285117691526,3.69793476279672,0
SERF2,1.56354619204895,-1.53212734577464,-2.39555187722002,0
SERGEF,-1.20029868462868,1.08325625673261,1.30023106007193,0
SERHL,-2.97057741352229,-1.32123642311419,2.2483314579843,0
SERHL2,-14.5119148947939,-5.02838345911509,2.88600004609589,0
SERINC1,1.06491960793767,1.03654755627782,-1.02737168351612,0
SERINC2,1.04894003202243,3.3535695896996,3.19710325406658,0
SERINC3,1.79678803986025,-1.34934770308836,-2.42449181452206,0
SERINC5,1.09376312009092,-3.02065095490869,-3.30387661314655,0
SERP1,1.11593528703824,1.14253120702691,1.02383285150814,0
SERP2,-19.7637676060655,1.42646868232029,28.1923955347086,0
SERPINA1,1.68050794800914,1.5124839984935,-1.11109138984809,0
SERPINA10,-6.35428873412987,3.11528568050071,19.7954247032018,0
SERPINA11,-1.45329217629664,1.02569758643127,1.49063827760691,0
SERPINA12,1.26592334366415,2.03934348378217,1.6109533756439,0
SERPINA13P,-4.45397459491911,2.06656920835654,9.20444675266213,0
SERPINA2P,-34.9471465635412,2.21554355268705,77.4269252536631,0
SERPINA3,7.7997840500302,2.03175397650371,-3.83894120067246,0
SERPINA4,1.0,3.42372830174445,3.42372830174445,0
SERPINA5,-12.0441712085348,-1.36736691453743,8.8082950380654,0
SERPINA6,-8.36197655875283,2.9778545317189,24.9007497896093,0
SERPINA9,-6.03745230657615,2.25244047901899,13.5990019654787,0
SERPINB1,1.25202163276019,-1.54962270988543,-1.94016115539303,0
SERPINB10,-1.08985918194778,-2.39999035673757,-2.20211050793584,0
SERPINB11,-6.32043865034066,-2.42120364725304,2.61045313454383,0
SERPINB12,1.48489640061436,1.71741744789067,1.15659075419679,0
SERPINB13,-3.44116904800018,-3.44116904800018,1.0,0
SERPINB2,14.5626094044783,4.53249272172628,-3.21293608143553,0
SERPINB5,5.44093823587854,4.00487605832569,-1.35857843205096,0
SERPINB6,1.36786282094855,1.18556281172576,-1.15376663928707,0
SERPINB7,-1.50906434622068,2.24322416361441,3.38516960589121,0
SERPINB8,-1.4571418057163,-1.34788072221889,1.08106138896144,0
SERPINB9,1.06326526256263,-1.18907286122509,-1.26429986799659,0
SERPINC1,2.47653481767216,1.50276064751501,-1.64799019841743,0
SERPIND1,3.88987717848334,1.0,-3.88987717848334,0
SERPINE1,1.94915680689748,-2.10188038003054,-4.09689445002078,0
SERPINE2,1.67262736970289,-1.02580313334267,-1.71578639675593,0
SERPINE3,-2.40857260017711,22.4850420541452,54.1568562054442,0
SERPINF1,1.11784828328583,-1.05668551234926,-1.18121408595263,0
SERPINF2,-25.2119528493194,1.47437973911573,37.1719924645776,0
SERPING1,1.1938169578149,1.04555186487453,-1.14180558413347,0
SERPINH1,-3.19628666041931,2.3594469170092,7.54146870680398,0
SERPINI1,1.39280968566323,1.90817012460029,1.37001497350418,0
SERPINI2,3.30346297876159,1.0,-3.30346297876159,0
SERTAD1,-2.31428990466764,1.41095646020337,3.26536229177424,0
SERTAD2,1.0775510407205,1.0875570596312,1.00928588858679,0
SERTAD3,-1.38543217334004,1.07533268345435,1.48980049670174,0
SERTAD4,7.24403061680008,10.2406381686491,1.41366577674304,0
SERTAD4-AS1,-3.12563280425782,1.87495205519652,5.86041165013287,0
SERTM1,-1.69904477338077,3.5589617194801,6.04683530814491,0
SESN1,-1.67798440252464,-1.65288056360237,1.01518793279749,0
SESN2,1.67945998598553,4.79400792680905,2.85449368655,0
SESN3,1.04068714782166,1.12191302046207,1.07805023134035,0
SESTD1,1.29629958929163,-1.39528802720226,-1.80871129660582,0
SET,-1.00142452865939,1.06154555422763,1.06305775629288,0
SETBP1,1.15345361753453,1.00375454360835,-1.14913912457923,0
SETD1A,-1.41986684110206,1.28853999105742,1.82955520673638,0
SETD1B,-1.07577742819093,1.12452535681466,1.20973899628956,0
SETD2,1.10080084126847,-1.15630474212295,-1.27286123289166,0
SETD3,1.07895418736325,-1.25663064198745,-1.35584689314132,0
SETD4,1.01618777430007,1.73730368813273,1.70962860611992,0
SETD5,1.06680053123356,-1.00625715075198,-1.07347566297977,0
SETD5-AS1,1.30464973900081,-3.2666514435887,-4.26183595328462,0
SETD6,-1.15019272695326,-2.35469273633994,-2.04721581102087,0
SETD7,-1.5229794734023,-1.19262120060131,1.27700184487281,0
SETD8,1.06632594257678,1.07941302865354,1.01227306356736,0
SETD9,1.71948709534894,-1.72567373524887,-2.96727371854303,0
SETDB1,-1.0465629643784,-1.22289153181637,-1.16848347728672,0
SETDB2,1.4721623776025,-1.35612515087898,-1.99643642644455,0
SETMAR,1.24286418735456,1.12713106565524,-1.10267938239466,0
SETX,1.15625074616459,-1.07985298084106,-1.24858081484553,0
SEZ6,3.30231553573603,12.5446796908421,3.79875258893032,0
SEZ6L,-1.74848771812091,2.56115849312157,4.47815416938413,0
SEZ6L2,-1.41664437301048,32.1813154555965,45.5894794562461,0
SF1,1.13162178369207,-1.04868354813328,-1.18671314726711,0
SF3A1,1.03687911740853,-1.01651330973249,-1.05400142342945,0
SF3A2,-1.16084402801002,-1.42730180918638,-1.22953796956955,0
SF3A3,-1.19300262863996,1.12010216551559,1.33628482780541,0
SF3B1,-1.06729252413629,-1.23674812973933,-1.15877147246036,0
SF3B14,-1.13239005520704,-1.24332483328833,-1.09796516453953,0
SF3B2,-1.20262375977302,1.06829097031747,1.28475210325476,0
SF3B3,1.11384183900583,-1.12329947516805,-1.25117795317547,0
SF3B4,-1.29414091021395,-1.14784417533905,1.12745348020056,0
SF3B5,1.51327115122722,1.1246310163918,-1.34557123996305,0
SFI1,1.03171166938321,-1.18064798580569,-1.21808830438951,0
SFMBT1,1.03763994803947,1.39206541383059,1.34156883267725,0
SFMBT2,-1.06739026587664,1.04959623429154,1.12032880358357,0
SFN,-23.1218433108568,-1.09297128586417,21.1550327166877,0
SFPQ,-1.07573428407866,-1.13205051787855,-1.05235143532506,0
