human_gene,CD4_T,CD8_T,other_T,B,NK,CD14_Mono,CD16_Mono,DC,other,GeneLab,skin,skin_IE,skin_OD,skin_OE,skin_VA,JAXA.cfRNA.pval,NASA_multi_CD19,NASA_multi_CD4,NASA_multi_CD8,NASA_multi_LD,NASA_ribo_CD19,NASA_ribo_CD4,NASA_ribo_CD8,NASA_ribo_LD,NASA_poly_CD19,NASA_poly_CD4,NASA_poly_CD8,NASA_poly_LD,CD4_T.padj,CD8_T.padj,other_T.padj,B.padj,NK.padj,CD14_Mono.padj,CD16_Mono.padj,DC.padj,other.padj,GeneLab.padj,skin.padj,skin_IE.padj,skin_OD.padj,skin_OE.padj,skin_VA.padj,JAXA.cfRNA,NASA_multi_CD19.padj,NASA_multi_CD4.padj,NASA_multi_CD8.padj,NASA_multi_LD.padj,NASA_ribo_CD19.padj,NASA_ribo_CD4.padj,NASA_ribo_CD8.padj,NASA_ribo_LD.padj,NASA_poly_CD19.padj,NASA_poly_CD4.padj,NASA_poly_CD8.padj,NASA_poly_LD.padj
SERF2,-1.561303168,-0.900033391,-0.920828898,-0.891545144,-0.792008153,-0.542091393,-1.209909543,-1.328245086,0.241152182,,-0.3158154,-0.679086888,-0.381929552,0.413123665,-0.819053531,,,,,,,,,,,,,,0.0,9.21e-151,1.28e-57,1.57e-118,3.21e-54,9.6e-105,4.82e-34,2.26e-25,0.000204053,,0.337092964,0.504775154,,0.696022963,0.14023837,,,,,,,,,,,,,
B2M,-1.483723355,-0.867954318,-0.959803025,-0.851513738,-0.778599337,-0.551830962,-1.114262734,-1.317964036,-0.432340047,0.034556941,-0.515453122,-0.482303913,-0.64095669,-0.243294686,-0.391669045,,,,,,,,,,,,,,0.0,1.56e-147,1.49e-55,8.79e-115,4.35e-54,1.38e-103,1.19e-33,3.21e-25,0.000232799,0.63172909,0.158190968,0.755115284,0.167947623,0.887745481,0.661966316,,,,,,,,,,,,,
RPL4,-1.186115085,-0.871721011,-0.920874436,-0.917843051,-0.789932403,-0.555278679,-1.153861366,-1.39230817,-0.612670905,-0.048770267,-0.405720771,-0.624981847,-0.451086596,-0.122662049,-0.37726085,,,,,,,,,,,,,,0.0,6.25e-147,2.42e-55,3.5e-111,9.65e-54,2.44e-100,2.04e-33,4.74e-25,0.000543804,0.101301419,0.196332777,0.51389301,0.205648934,0.932453099,0.552567558,,,,,,,,,,,,,
RPLP1,-1.504623433,-0.879077741,-0.887636717,-0.814251889,-0.883232309,-0.476491152,-1.092549523,-1.859588367,0.301253345,-0.087888471,-0.724035878,-0.844641158,-0.809444895,-0.930812006,-0.621000861,,,,,,,,,,,,,,0.0,7.09e-134,3.58e-55,8.11e-108,2.06e-53,1.73e-96,5.01e-33,9.36e-25,0.000610245,0.240887345,0.006544114,0.309465681,0.051722096,0.157757677,0.238152174,,,,,,,,,,,,,
RPS17,-1.222924046,-0.806231743,-0.8342605,-0.805189778,-0.759947679,-0.53258044,-1.147595851,-1.655552285,-0.468325717,-0.081831215,-0.243813476,-0.201696762,-0.480417126,0.069378362,-0.477304424,,,,,,,,,,,,,,0.0,2.36e-130,6.76e-55,3.17e-100,3.22e-53,7.74e-95,1.11e-32,1.28e-23,0.001496272,0.031317362,0.408024089,0.872011069,0.123945834,0.957363827,0.305391005,,,,,,,,,,,,,
RPS2,-1.683534775,-0.776513989,-0.899457536,-0.83973916,-0.820887791,-0.527684348,-1.037928098,-1.305476822,-0.470480902,,-0.627059092,-0.664607668,-0.587854174,-0.824057839,-0.519316108,,,,,,,,,,,,,,0.0,4.73e-130,7.17e-55,3.45e-99,5.84e-51,9.1e-95,1.61e-32,8.99e-23,0.00256552,,0.04691605,0.451576859,0.105176195,0.22019241,0.346218392,,,,,,,,,,,,,
IL32,-2.04907581,-0.827154782,-0.915558987,-0.803362389,-0.700388484,-0.548889607,-1.063096467,-1.831446889,-0.326395327,,-0.074971519,-0.150159967,-0.227209647,0.533076726,-0.275099551,,,,,,,,,,,,,,0.0,7.08e-130,3.08e-54,9.79e-97,3.02e-50,2.01e-94,7.28e-32,1.02e-22,0.00470586,,0.814638169,0.922366498,,0.407343743,0.644182223,,,,,,,,,,,,,
RPS15A,-0.815368922,-0.980836036,-1.025303173,-0.793594691,-0.754543187,-0.55128261,-1.084004372,-1.240048724,-0.485084057,-0.105455394,-0.097819355,-0.358653791,-0.317902775,0.264317983,0.163433711,,,,,,,,,,,,,,0.0,1.04e-125,4.15e-53,1.64e-96,4.55e-49,5.92e-94,1.09e-31,1.45e-22,0.004902136,0.010872383,0.763836981,0.694096574,0.249456134,0.757888845,0.795164812,,,,,,,,,,,,,
COX4I1,-0.750878146,-0.76923921,-0.877136014,-0.799243365,-0.81523419,-0.719345999,-1.119306164,-1.458106221,-0.402040774,-0.022001359,-0.31419431,-0.66196597,-0.281263314,0.114339482,-0.249628686,,,,,,,,,,,,,,4.43e-281,2.34e-119,1.17e-51,6.08e-96,1.94e-48,8.23e-90,2.54e-31,2.02e-22,0.005231864,0.808916134,0.168969152,0.367313358,,0.924681964,0.655511045,,,,,,,,,,,,,
CYBA,-0.697864758,-0.800062059,-0.873854967,-0.777936928,-0.703198201,-0.516354507,-0.982662387,-1.216724871,-0.271487647,0.006757175,-0.252526761,-0.559649543,-0.193441082,-0.174204243,-0.323053551,,,,,,,,,,,,,,3.58e-274,7.5e-119,6.15e-50,2.55e-95,1.65e-47,1.34e-89,4.64e-31,1.63e-20,0.024205602,0.960787724,0.272756537,0.584063176,,0.880791955,0.562982121,,,,,,,,,,,,,
RPL13,-0.703344328,-0.738222381,-0.904872028,-0.718630228,-0.718555499,-0.483797587,-0.998386376,-1.10211629,-0.284928008,-0.070932077,-0.450582576,-0.496539471,-0.684891884,-0.365743305,-0.653901896,,,,,,,,,,,,,,3.55e-259,1.15e-108,3.58e-49,3.56e-92,2.17e-47,2.86e-87,1.02e-30,1.33e-19,0.028163732,0.176578377,0.212409251,0.691627847,0.105176195,0.764606755,0.293128442,,,,,,,,,,,,,
PFN1,-0.70336368,-0.735363409,-0.933965741,-0.7332274,-0.73908475,-0.456871943,-0.988780764,-1.092537398,-0.399633493,0.037064502,-0.583031244,-0.474968666,-0.460294427,-0.617533934,-0.825057537,,,,,,,,,,,,,,1.39e-255,1.6e-107,6.55e-45,2.1e-88,2.92e-47,6.37e-87,3.45e-30,5.49e-19,0.052046933,0.449559264,0.002848312,0.595502498,0.154370036,0.361915002,0.030155709,,,,,,,,,,,,,
RPL26,-0.678216699,-0.685099298,-0.94443464,-0.826377534,-0.707901979,-0.707321096,-1.005741689,-1.059406556,-0.394634707,-0.130517846,-0.267824893,-0.431748711,-0.519544754,-0.066236978,-0.133504574,,,,,,,,,,,,,,8.56e-254,2.89e-98,1.07e-44,7.03e-88,7.13e-47,6.39e-87,3.5e-30,8.51e-19,0.273644408,0.037322069,0.260463103,0.51670639,0.055452135,0.95025017,0.808997138,,,,,,,,,,,,,
RPL23A,-0.760754816,-0.67873683,-0.798123864,-0.719710336,-0.697328052,-0.483523163,-0.995385731,-1.077043002,-0.353836189,,-0.11698821,0.021820221,-0.631943135,0.024710323,0.225508281,,,,,,,,,,,,,,8.54e-253,1.99e-94,1.23e-44,2.52e-86,1.69e-45,6.01e-86,8.01e-30,2.61e-17,0.368846891,,0.782262042,0.995101092,,0.988167331,0.798454582,,,,,,,,,,,,,
RPL23,-0.72590114,-0.629193408,-0.780398122,-0.663766013,-0.708929135,-0.574049654,-1.006069122,-1.21080878,0.153254277,-0.073020927,-0.360271699,-0.366056939,-0.510715344,-0.207683189,-0.41185196,,,,,,,,,,,,,,1.04e-236,5.31e-91,4.1e-44,1.38e-74,2.6e-45,1.52e-82,8.02e-30,1.05e-16,0.408982759,0.004465708,0.063595132,0.643652917,0.07210026,0.814494158,0.345495954,,,,,,,,,,,,,
RPL19,-0.711297226,-0.648296078,-0.793442229,-0.623978487,-0.690616119,-0.566228589,-1.117792346,-0.942674046,0.166302352,-0.061543805,-0.416088118,-0.524489063,-0.473380979,-0.338447943,-0.430926152,,,,,,,,,,,,,,4.27e-236,3.02e-89,1.83e-43,1.17e-70,4.04e-44,3.93e-81,4.72e-28,1.46e-16,0.457286803,0.255097454,0.126662796,0.573263668,0.149232902,0.71620681,0.409773667,,,,,,,,,,,,,
EIF1,-0.615248183,-0.709754749,-0.805650616,-0.581258667,-0.678240036,-0.460723996,-0.928270915,-1.146045156,-0.465485539,-0.038549515,-0.144028297,-0.360485877,-0.095270875,-0.045245512,-0.097956231,,,,,,,,,,,,,,2.29e-231,5.75e-88,8.66e-42,2.98e-63,1.24e-43,3.66e-79,4.73e-28,3.47e-16,0.579719734,0.376644773,0.625429716,0.733597175,,0.971322925,0.896436817,,,,,,,,,,,,,
RPL27,-0.640562288,-0.66434929,-0.746792724,-0.735621539,-0.695547001,-0.463118628,-0.986899671,-0.9492467,-0.421919148,-0.109208242,-0.213021813,-0.273955689,-0.331491444,-0.226149259,-0.128481719,,,,,,,,,,,,,,4.06e-226,6.4e-87,1.41e-40,3.24e-63,9.94e-43,1.16e-76,5.13e-28,4.29e-16,1.0,0.136540609,0.311647703,0.762799878,0.194836251,0.791573194,0.826274621,,,,,,,,,,,,,
RPL38,-0.661809817,-0.78083695,-1.029061413,-0.630379711,-0.669698572,-0.551935049,-0.956356803,-0.919052603,0.137573808,-0.083067692,-0.376975953,-0.397694758,-0.527723323,-0.311944798,-0.384065122,,,,,,,,,,,,,,8.35e-224,1.74e-82,4.47e-40,4.58e-63,9.98e-43,1.08e-74,6.31e-28,1.03e-15,1.0,0.034616643,0.142195086,0.663555312,0.103434671,0.726623672,0.445362413,,,,,,,,,,,,,
H3F3B,-0.826006799,-0.589497167,-0.829936394,-0.64553748,-0.714985228,-0.471423204,-0.95029895,-1.245476769,-0.276291059,,,,,,,,,,,,,,,,,,,,7.65e-223,2.67e-81,6.97e-40,1.53e-61,7.94e-42,2.99e-72,2.13e-27,6.42e-15,1.0,,,,,,,,,,,,,,,,,,,
MYL12A,-0.652325215,-0.717709902,-0.781628638,-0.650935084,-0.65686218,-0.470836754,-0.919756771,-0.96994065,-0.422927398,-0.046312218,-0.188710382,-0.161627309,0.318755447,-0.303039301,-0.304626747,,,,,,,,,,,,,,3.04e-207,4.62e-81,2.15e-39,6.7e-61,2.09e-39,4.55e-69,5.49e-27,1.47e-14,1.0,0.212962668,0.619849474,0.929238637,,0.809647716,0.611272027,,,,,,,,,,,,,
RPL17,-0.541469702,-0.616659771,-0.731814424,-0.540060969,-0.81732842,-0.483885784,-0.954787581,-0.897589091,-0.30671223,,-0.292473286,-0.466880424,-0.434013713,-0.214798342,-0.010712907,,,,,,,,,,,,,,2.14e-178,2.47e-78,3.22e-39,4.23e-57,2.36e-39,1.14e-64,1.23e-26,2.55e-14,1.0,,0.28039262,0.584063176,0.144096368,0.834100344,0.989561592,,,,,,,,,,,,,
RPS15,-0.732312754,-0.631248173,-0.761356367,-0.717576981,-0.569443277,-0.420505174,-0.904380516,-0.888720164,-0.252858492,-0.097964835,-0.501114314,-0.664300839,-0.640832665,-0.385097285,-0.331575656,,,,,,,,,,,,,,7.83e-178,5.27e-77,2.29e-37,6.42e-57,4.38e-39,4.55e-63,2e-26,2.7e-14,1.0,0.286099799,0.050666757,0.384804897,0.059561867,0.649190479,0.557885189,,,,,,,,,,,,,
RPL36,-0.563629463,-0.560779611,-0.757749627,-0.544832424,-0.634550216,-0.42080557,-0.989938652,-0.930008412,-0.312493769,,-0.284413245,-0.190481787,-0.317884295,-0.245035942,-0.402980698,,,,,,,,,,,,,,4.18e-177,3.02e-72,1.18e-36,5.18e-56,1.35e-37,3.07e-59,3.19e-26,6.07e-14,1.0,,0.201091574,0.847191713,0.216343577,0.739221028,0.333695781,,,,,,,,,,,,,
RPS28,-0.510637047,-0.544005667,-0.757509248,-0.568348331,-0.674426175,-0.414772608,-0.867656587,-0.826576902,-0.464067071,-0.070045448,-0.391140109,-0.576376887,-0.376607959,-0.218218213,-0.536646589,,,,,,,,,,,,,,9.48e-164,1.88e-71,6.39e-36,3.65e-53,3.72e-37,2.86e-56,2.4e-25,2.49e-13,1.0,0.19634791,0.207706509,0.600728514,0.303127133,0.872089804,0.370818469,,,,,,,,,,,,,
JUNB,-0.621202605,-0.603558129,-0.720088796,-0.527265837,-0.635719831,-0.401666075,-0.817821096,-0.802393674,0.106138408,0.155106527,-0.092849479,-0.404485766,0.004520228,-0.362690274,0.581615726,,,,,,,,,,,,,,1.58e-163,3.19e-71,3.24e-35,1.99e-50,4.79e-37,2.7e-55,1.49e-23,3.73e-13,1.0,0.201834142,0.77738663,0.630619474,,0.62602224,0.167949064,,,,,,,,,,,,,
RPL18A,-0.634042664,-0.570428977,-0.690806604,-1.949568462,-0.62043332,-0.357479877,-0.769444901,-0.843646823,-0.373200317,-0.102045617,-0.382656621,-0.488249773,-0.550717541,-0.263224411,-0.232694808,,,,,,,,,,,,,,4.92e-160,5.28e-69,1.18e-34,2.73e-49,7.97e-37,2.85e-49,1.64e-23,4.65e-13,1.0,0.1061738,0.095138724,0.451576859,0.052417063,0.725598301,0.636072031,,,,,,,,,,,,,
UBA52,-0.66121598,-0.627093643,-0.748866303,-0.486959604,-0.64938773,-0.366954272,-0.890811652,-0.804556635,-0.299485151,-0.090157511,-0.487529394,-0.458576107,-0.379522383,-0.654870633,-0.701458272,,,,,,,,,,,,,,2.28e-157,2.09e-68,5.92e-34,8.62e-48,2.76e-36,2.22e-45,2.48e-23,1.12e-12,1.0,0.283605735,0.009924976,0.512519662,0.158637519,0.256352033,0.049419947,,,,,,,,,,,,,
HCST,-0.587175549,-0.634686802,-0.760691601,-0.481389194,-0.636653399,-0.319279668,-0.873603154,-0.763337191,0.056449676,0.012805215,0.109840674,0.279644578,0.00368602,0.103643454,0.166009995,,,,,,,,,,,,,,4.4e-153,3.11e-67,1.82e-33,8.04e-47,5.91e-36,5.57e-45,2.9e-23,2.55e-12,1.0,0.96303644,0.680848175,0.783446295,,0.928841449,0.793051133,,,,,,,,,,,,,
RPS16,-0.539324485,-0.731303488,-0.685944098,-0.564545735,-0.768836472,-0.423264361,-0.855378414,-0.768337092,-0.246439899,-0.070893954,-0.426162452,-0.391099065,-0.765903899,-0.252137123,-0.325319754,,,,,,,,,,,,,,3.76e-151,3.85e-67,3.08e-33,8.3e-46,1.72e-35,1.2e-44,5.19e-23,1.49e-11,1.0,0.240710452,0.048195729,0.630619474,0.022742257,0.756419307,0.501129447,,,,,,,,,,,,,
RPS19,-0.479503893,-0.746478299,-1.669942602,-0.503602818,-0.639378233,-0.395670856,-0.829181965,-0.87591547,0.136162369,-0.072942375,-0.359253644,-0.614350826,-0.39448704,-0.069164297,-0.280691702,,,,,,,,,,,,,,1.46e-146,6.47e-66,6.11e-33,5.23e-45,1.27e-34,6.25e-44,8.41e-23,1.37e-10,1.0,0.322645216,0.165554883,0.394396084,0.178140104,0.956626235,0.613003194,,,,,,,,,,,,,
RPL18,-0.581027622,-0.631095024,-0.693163607,-0.587979998,-0.560726376,-0.293090273,-0.815062817,-0.974427056,-0.331479406,-0.064725719,-0.592285175,-0.856555499,-0.597824335,-0.606020106,-0.400481334,,,,,,,,,,,,,,1.77e-145,1.14e-65,6.42e-33,5.74e-45,1.58e-33,1.02e-43,8.9e-23,5.4e-10,1.0,0.491605796,0.031147397,0.254114406,0.102353312,0.436412671,0.497402486,,,,,,,,,,,,,
RPL13A,-0.47559606,-1.166881317,-0.711590643,-0.458938219,-0.744595014,-0.385751261,-0.862373332,-0.731566853,-0.267273231,-0.120360125,-0.240696642,-0.457966317,-0.292864127,-0.132689072,-0.147902824,,,,,,,,,,,,,,1.2e-142,6.41e-65,1.78e-32,3.85e-44,2.82e-32,4.63e-43,2.13e-22,6.11e-10,1.0,0.009409631,0.388440282,0.561764174,,0.90619118,0.824324404,,,,,,,,,,,,,
RPS11,-0.479971945,-0.500395192,-0.607295051,-0.516888984,-0.560223134,-0.410175175,-0.826224142,-0.778784688,0.081918744,-0.096515153,-0.373236331,-0.381342743,-0.751189548,-0.575691778,-0.122083634,,,,,,,,,,,,,,6.73e-138,6.9e-61,3.02e-32,5.39e-41,1e-31,4.83e-42,3.96e-22,6.92e-10,1.0,0.014213294,0.184638183,0.732468233,,0.508572958,0.879688283,,,,,,,,,,,,,
NKG7,-0.465884354,-0.482850857,-0.626292832,-0.468502104,-0.57438008,-0.490529296,-0.843304711,-1.249648348,0.092076289,0.010619442,0.161771324,0.620530552,-0.030328205,0.323894767,-0.153759241,,,,,,,,,,,,,,1.46e-134,6.4e-56,6.24e-32,5.87e-41,7.53e-31,3.13e-40,5.12e-21,7.09e-10,1.0,0.966440042,0.512897601,0.384804897,,0.713898738,0.81070367,,,,,,,,,,,,,
RPS9,-0.501312009,-0.529609447,-0.682117047,-0.489090921,-0.554446263,-0.282501203,-0.832875649,-0.697113356,-0.18133841,-0.099338102,-0.612732512,-0.623864542,-0.756041776,-0.728311249,-0.516135129,,,,,,,,,,,,,,2.05e-131,1.87e-55,1.46e-30,9.5e-41,1.61e-30,4.87e-40,1.09e-20,1.57e-09,1.0,0.153296141,0.033368277,0.476889299,0.052417063,0.321836461,0.351299154,,,,,,,,,,,,,
RPL28,-0.456764232,-0.470727335,-0.678074376,-0.499328879,-0.583044873,-0.374367839,-0.765364062,-0.900297772,0.100818076,-0.024139785,-0.446750839,-0.474997854,-0.656242723,-0.268039028,-0.543826063,,,,,,,,,,,,,,5.44e-129,1.04e-54,2.46e-29,8.51e-37,9.18e-29,2.05e-39,1.47e-20,3.13e-09,1.0,0.806044825,0.095138724,0.631519771,0.074305595,0.813710616,0.299986669,,,,,,,,,,,,,
RPS5,-0.421745631,-0.56726753,-0.910928324,-0.398180162,-0.486298103,-0.352555746,-0.727392115,-0.70993715,-0.315945741,-0.115018492,-0.470372419,-0.597386536,-0.386011708,-0.181896231,-0.638302153,,,,,,,,,,,,,,2.36e-121,8.03e-51,5.37e-29,1.55e-35,2.02e-28,2.91e-37,1.5e-20,3.98e-09,1.0,0.057578771,0.027899403,0.405768482,0.185604842,0.862156268,0.106172972,,,,,,,,,,,,,
RPS21,-0.471440669,-0.513945213,-0.599594307,-0.529600604,-0.633426469,-0.323953056,-0.812401867,-0.718309036,0.055422863,-0.10246767,-0.375686536,-0.41316475,-0.43304513,0.187798055,-0.724896789,,,,,,,,,,,,,,5.12e-121,9.78e-50,1.78e-28,2.96e-35,6.98e-28,1.25e-35,3.8e-20,8.64e-09,1.0,0.021770204,0.176400239,0.623628943,0.161877562,0.857025835,0.069589837,,,,,,,,,,,,,
RPL3,-0.454620439,-0.435191039,-0.646483376,-0.487714603,-0.491508781,-0.370984288,-0.778779679,-0.766157376,-0.189688276,-0.099611039,,,,,,,,,,,,,,,,,,,5.2e-118,7.29e-48,1.07e-27,2.86e-34,7.66e-27,1.69e-34,4.99e-20,9.71e-09,1.0,0.009099069,,,,,,,,,,,,,,,,,,
TMSB4X,-0.591790024,-0.556104835,-0.581923243,-0.456099571,-0.46601398,-0.306443348,-0.745438148,-0.68500883,-0.2250675,,-0.417565799,-0.522918664,-0.501465492,-0.148049218,-0.684951189,,,,,,,,,,,,,,4.13e-115,6.87e-45,1.76e-26,9.19e-34,1.83e-26,8.35e-34,6.4e-19,1.56e-08,1.0,,0.087830764,0.623080877,0.155277867,0.914618517,0.168602584,,,,,,,,,,,,,
RPS4X,-0.38681127,-0.50041655,-0.558340281,-0.389931871,-0.563750885,-0.240088417,-0.70069326,-0.690490414,-0.146044275,,-0.30629048,-0.520147954,-0.546985824,-0.015687499,-0.140314483,,,,,,,,,,,,,,1.03e-103,3.92e-44,4.76e-26,1.43e-31,6.29e-26,4.28e-33,1.46e-17,2.13e-08,1.0,,0.266332292,0.584063176,0.105176195,0.990514806,0.85420172,,,,,,,,,,,,,
RPL36A,-0.528257249,-0.403484136,-0.595357314,-0.386827098,-0.551575349,-0.331761531,-0.677901221,-0.643321094,-0.435503008,-0.08828223,-0.169741704,-0.300153853,-0.416078123,-0.275039274,0.135944611,,,,,,,,,,,,,,4.5e-102,6.63e-44,9.28e-26,8.45e-31,3.06e-25,1.37e-32,1.74e-17,4.29e-08,1.0,0.006132004,0.487940171,0.69460303,0.105176195,0.695421927,0.801210651,,,,,,,,,,,,,
RPL39,-0.615165771,-0.492346034,-0.590628237,-0.540382167,-0.511728419,-0.259985033,-0.685189175,-0.648526253,-0.306992627,-0.115136662,-0.282798239,-0.26210702,-0.556762182,-0.300428947,-0.016811059,,,,,,,,,,,,,,1.01e-92,8.28e-44,2.35e-25,2.9e-29,9.8e-25,4.99e-32,1.78e-17,7.47e-08,1.0,0.018273462,0.219882699,0.753290459,0.051722096,0.657191164,0.981150833,,,,,,,,,,,,,
RPL10,-0.4534013,-0.41473267,-0.559709841,-0.342945087,-0.482948832,-0.312209505,-0.68174712,-0.613608755,-0.162134374,,0.376852292,0.197176035,0.356722244,0.385008471,0.395594054,,,,,,,,,,,,,,1.32e-91,1.73e-42,3.8e-25,1.85e-27,4.44e-24,5.7e-32,2.19e-17,9.02e-08,1.0,,0.073224928,0.887984957,,0.690947896,0.428875366,,,,,,,,,,,,,
MT-ND1,-0.339476232,-0.369851305,-0.58018963,-0.307972466,-0.446870825,-0.321065332,-0.686931326,-0.630840756,0.084544158,0.041559224,,,,,,,,,,,,,,,,,,,1.65e-84,5.71e-40,4.94e-25,3.21e-23,1.52e-23,1.52e-30,2.3e-17,1.14e-07,1.0,0.670072065,,,,,,,,,,,,,,,,,,
MT-CO2,-0.394633465,-0.451309201,-0.594736411,-0.322988784,-0.456848869,-0.22024244,-0.76769454,-0.60620486,0.12551457,0.070038954,,,,,,,,,,,,,,,,,,,2.57e-83,5.85e-40,7.55e-23,3.74e-23,1.61e-22,4.73e-29,1.5e-16,2.05e-07,1.0,0.61636811,,,,,,,,,,,,,,,,,,
MT-ATP6,-0.321559513,-0.435933147,-0.575502767,-0.420487208,-0.435434242,-0.300430078,-0.708110731,-0.738755292,-0.472930241,0.045806354,,,,,,,,,,,,,,,,,,,3.91e-82,7.09e-40,7.55e-23,4.78e-23,3.49e-22,6.42e-29,1.58e-16,3.55e-07,1.0,0.725996133,,,,,,,,,,,,,,,,,,
MT-CO3,-0.434307243,-0.904784667,-0.519426947,-0.293697659,-0.473533585,-0.197338716,-0.678444949,-0.757769549,0.049349308,0.057457096,,,,,,,,,,,,,,,,,,,1.1e-79,7.79e-40,5.55e-22,1.55e-22,5.03e-22,1.66e-25,2.24e-16,3.57e-07,1.0,0.662681104,,,,,,,,,,,,,,,,,,
MT-ND3,-0.291479279,-0.442789158,-0.494256208,-0.414851285,-0.460949468,-0.293795485,-0.73330064,-0.586074383,-0.244134312,-0.008556001,,,,,,,,,,,,,,,,,,,3.03e-78,6.21e-39,6.34e-22,7.87e-22,1.8e-21,3.04e-24,2.76e-16,7.64e-07,1.0,0.956905205,,,,,,,,,,,,,,,,,,
MT-CYB,-0.356200484,-0.47055367,-0.522842459,-0.306560469,-0.807739699,-0.263639695,-0.63177107,-0.595609745,-0.337293837,0.017861514,,,,,,,,,,,,,,,,,,,1.1e-77,1.16e-38,1.52e-21,4.13e-21,2.37e-21,2.48e-23,2.82e-16,1.22e-06,1.0,0.875379679,,,,,,,,,,,,,,,,,,
UBB,-0.376039212,-0.358266536,-0.542528135,-0.374789521,-0.441169819,-0.192778393,-0.671973713,-0.617794114,-0.435511388,-0.001572899,-0.249200532,-0.33243125,-0.274220129,-0.673639889,0.005775192,,,,,,,,,,,,,,5.52e-77,2.5e-38,2.44e-21,6.81e-21,2.64e-21,1.1e-22,3.1e-16,1.37e-06,1.0,0.987004054,0.257213976,0.708434673,,0.267955239,0.994030331,,,,,,,,,,,,,
HLA-E,-0.395005651,-0.5165623,-0.506046939,-0.406650906,-0.470643144,-0.176033512,-0.682133187,-0.591537209,-0.310066545,,-0.574005833,-0.512219528,-0.568602775,-0.83132983,-0.595739313,0.039921298,,,,,,,,,,,,,7.84e-77,7.48e-38,6.98e-21,1.21e-20,9.23e-21,1.15e-21,3.97e-16,1.85e-06,1.0,,0.096981674,0.724100674,0.185817602,0.431755619,0.406506502,-1.696086702,,,,,,,,,,,,
ZNF331,-0.373755842,-0.38674679,-0.492930159,-0.323943533,-0.481433719,-0.285308565,-0.644343857,-0.54378542,-0.3803921,,0.075730992,0.318760282,0.151425545,0.065358818,-0.253284706,,,,,,,,,,,,,,1.28e-76,1.33e-36,7.38e-21,2.43e-19,1.08e-20,3.05e-21,9.09e-16,4.84e-06,1.0,,0.818078264,0.783519921,,0.962124292,0.698442586,,,,,,,,,,,,,
IFITM2,-0.291654761,-0.333017503,-0.476928955,-0.255728536,-0.487228298,-0.200685692,-0.670065315,-0.561324079,-0.120379109,-0.056817033,-0.269429675,-0.442986025,-0.283686206,-0.445349114,0.0460254,,,,,,,,,,,,,,1.55e-75,5.63e-35,5.32e-20,5.74e-19,3.45e-20,3.94e-21,9.45e-16,8.28e-06,1.0,0.581259749,0.188059948,0.554128056,0.267252117,0.48307698,0.951310795,,,,,,,,,,,,,
IFITM2,-0.291654761,-0.333017503,-0.476928955,-0.255728536,-0.487228298,-0.200685692,-0.670065315,-0.561324079,-0.120379109,-0.006115376,-0.269429675,-0.442986025,-0.283686206,-0.445349114,0.0460254,,,,,,,,,,,,,,1.55e-75,5.63e-35,5.32e-20,5.74e-19,3.45e-20,3.94e-21,9.45e-16,8.28e-06,1.0,0.950823769,0.188059948,0.554128056,0.267252117,0.48307698,0.951310795,,,,,,,,,,,,,
IFITM2,-0.291654761,-0.333017503,-0.476928955,-0.255728536,-0.487228298,-0.200685692,-0.670065315,-0.561324079,-0.120379109,0.150844716,-0.269429675,-0.442986025,-0.283686206,-0.445349114,0.0460254,,,,,,,,,,,,,,1.55e-75,5.63e-35,5.32e-20,5.74e-19,3.45e-20,3.94e-21,9.45e-16,8.28e-06,1.0,0.009099069,0.188059948,0.554128056,0.267252117,0.48307698,0.951310795,,,,,,,,,,,,,
IFITM2,-0.291654761,-0.333017503,-0.476928955,-0.255728536,-0.487228298,-0.200685692,-0.670065315,-0.561324079,-0.120379109,0.038249632,-0.269429675,-0.442986025,-0.283686206,-0.445349114,0.0460254,,,,,,,,,,,,,,1.55e-75,5.63e-35,5.32e-20,5.74e-19,3.45e-20,3.94e-21,9.45e-16,8.28e-06,1.0,0.952876912,0.188059948,0.554128056,0.267252117,0.48307698,0.951310795,,,,,,,,,,,,,
EIF3K,-0.275520422,-0.530054361,-0.536057096,-0.254137045,-0.407646378,-0.249786122,-0.632246274,-0.536536452,-0.040404625,-0.08237381,-0.169199476,-0.187825527,0.092595343,-0.303093755,-0.327349383,,,,,,,,,,,,,,1.11e-74,7.84e-34,5.71e-20,7.24e-19,3.62e-19,1.01e-20,1.19e-15,1.2e-05,1.0,0.10606131,0.487245213,0.871699074,,0.713848771,0.473573046,,,,,,,,,,,,,
SSR4,-0.430349383,-0.431246445,-0.59100994,-0.308617151,-0.531011063,-0.206996611,-0.706010738,-0.655635795,-0.192706073,-0.093274796,-0.08535796,-0.485903529,0.166830823,-0.222409207,0.060663046,,,,,,,,,,,,,,3.08e-72,2.91e-32,1.14e-19,3.06e-18,6.43e-19,1.7e-19,1.59e-15,1.34e-05,1.0,0.019747959,0.770776284,0.600728514,,0.835168155,0.933278942,,,,,,,,,,,,,
CNOT6L,-0.353314673,-0.339456578,-0.461351034,-0.267081788,-0.509947347,-0.301188712,-0.617345268,-0.535911495,0.056061132,-0.052127326,0.204838581,0.486868239,0.112464857,0.239555504,0.029462865,,,,,,,,,,,,,,9.43e-69,9.16e-32,1.42e-19,4.13e-18,6.49e-19,2.43e-19,8.19e-15,2.42e-05,1.0,0.248719654,0.397814452,0.605017619,,0.823599622,0.974295297,,,,,,,,,,,,,
