metabolite,logFC,AveExpr,t,pval,adj_pval,B,contrast,comparison
PC (35:4) [M+H]+,-0.138193901332393,-4.45390252457045e-16,-0.387750696680071,0.70034412332857,0.943099251400665,-5.98173466800057,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
GlcCer (d40:1) [M+HAc-H]-,-0.125216659650641,1.01192202765314e-15,-0.386122367747476,0.701539646048447,0.943099251400665,-5.98234374147941,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(38:7),-0.12839988496151,4.92039857931855e-15,-0.384805516516766,0.702507043346083,0.943099251400665,-5.98283444798311,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(34:3),0.123949550574432,1.25449419371056e-15,0.380743860311743,0.705494004964251,0.943099251400665,-5.98433749385655,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PE (36:4) [M-H]-,-0.113226289664179,1.17917828279523e-15,-0.379821735514681,0.706172799731251,0.943099251400665,-5.98467652914352,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(36:3),0.117201024505851,-4.67797097355079e-16,0.375012424678496,0.709716959372247,0.943099251400665,-5.98643153541986,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Creatinine,0.0993155820093701,0.149254383662334,0.374281405973284,0.710256248610191,0.943099251400665,-5.98669635480328,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PS(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",0.143215297412608,1.15243462920726e-15,0.374105927801054,0.71038572534008,0.943099251400665,-5.98675984734196,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
2-ketoglutaramate,-0.128803410049225,3.49546780409327e-16,-0.371844884467901,0.712054814364498,0.943099251400665,-5.98757530806692,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Archidonoyl Glycine,0.146993797561249,-1.09836908087265e-15,0.371056280476231,0.712637295227069,0.943099251400665,-5.9878585695313,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Nicotinamide N-Oxide,-0.154506175200438,2.97288235695525e-15,-0.368191201503065,0.714754972305305,0.943099251400665,-5.98888266399049,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM (d36:1) [M+H]+,0.113665292983079,9.85684335078988e-16,0.367497188331823,0.715268285402013,0.943099251400665,-5.98912954677803,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Deoxyribose,0.139758051318107,1.96298417335742e-15,0.366575303387622,0.7159503463377,0.943099251400665,-5.98945677588759,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LysoPC(20:4),-0.111405403149892,1.57628539850426e-15,-0.357108298555743,0.722968103072915,0.950435021274212,-5.99276993552696,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d32:1),0.120832921521626,1.26757689992522e-15,0.347053719429336,0.73044802215983,0.956079864305315,-5.99619446091351,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(P-32:1),0.107676155895734,1.61575035758273e-15,0.345566510805874,0.731556690469217,0.956079864305315,-5.99669274751784,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (52:5) [M+Na]+,-0.133708680644248,-1.14086980603408e-15,-0.338068131713699,0.737155336058558,0.956079864305315,-5.99917268211579,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Malonic Acid,0.132828033456598,-1.19088766625808e-15,0.335569277811248,0.739024342575701,0.956079864305315,-5.99998711697026,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(34:2),0.0995757743517953,1.17700987845026e-15,0.33542997919437,0.739128577647691,0.956079864305315,-6.0000323409424,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PS(16:0/20:3(8Z,11Z,14Z))",-0.106279497617701,8.54640432497907e-16,-0.335389892107591,0.73915857513867,0.956079864305315,-6.00004535195187,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PS(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.100865527704709,-1.9024134119879e-15,0.333888687245424,0.740282235542013,0.956079864305315,-6.00053148327378,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Leucine,-0.127634779919959,-1.75900960464048e-15,-0.33328687184788,0.740732859774262,0.956079864305315,-6.00072575898499,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Methylglutarylcarnitine,-0.0965964555505708,1.00440489259057e-15,-0.332583035235488,0.741259992244438,0.956079864305315,-6.00095252684666,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
2-Hydroxyisovaleric acid,0.106171020162199,-5.66676335485757e-16,0.331813654154204,0.741836358127142,0.956079864305315,-6.00119986724503,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(44:7),0.115661626646658,2.64111649217469e-15,0.326127180083407,0.746100910716466,0.959690583196082,-6.00301029544001,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:8)  [M+Na]+,0.121129027658488,-1.76537025738573e-15,0.322306278361025,0.748970941008728,0.961329887661017,-6.00420929685153,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
2-Methylcitric Acid,-0.118329073939113,-4.6545522066251e-15,-0.319396549304294,0.751158982948251,0.961329887661017,-6.00511294793586,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.0967511661636969,2.18083652988218e-15,0.318582240851974,0.751771695686131,0.961329887661017,-6.00536438173578,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(38:4),-0.114296353125943,-3.11353951879904e-15,-0.314487401570043,0.754855247262144,0.96248112065465,-6.00661906858785,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (46:0) [M+NH4]+,0.124800940502154,5.74482591127653e-16,0.313490761875517,0.755606367587111,0.96248112065465,-6.00692200318568,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.104513159350212,6.01457541179092e-15,0.306871715055429,0.760600893757269,0.963774608739838,-6.00890963206034,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(36:5),0.101069136263558,1.36799209113359e-15,0.306051873458953,0.761220248217244,0.963774608739838,-6.00915288496971,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Valerylcarnitine,-0.0953407928734188,2.86807614694832e-15,-0.306017366272667,0.761246320378496,0.963774608739838,-6.00916310930253,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Tryptophan,0.110654446997312,-8.67361737988404e-18,0.304019802467723,0.762756073979311,0.963774608739838,-6.00975302399491,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(O-34:0),-0.108665351899525,4.79361920528258e-16,-0.300875123998084,0.765134714020488,0.963774608739838,-6.01067391244185,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(28:0),0.101106434993147,7.68482499857726e-16,0.300150124868685,0.765683432315514,0.963774608739838,-6.01088486993533,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PG(18:0/22:4(7Z,10Z,13Z,16Z))",0.0963027892699522,-5.14634631206453e-15,0.298535356307367,0.766906014881395,0.963774608739838,-6.01135290901449,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
2-Hydroxybutyric acid,-0.104288754450699,1.08434673277517e-15,-0.291482208184147,0.772253169459959,0.963828583209771,-6.01336780013951,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PE(36:2),-0.0943474193027689,-1.52684577943892e-15,-0.287446458254451,0.77531784829083,0.963828583209771,-6.01449913620663,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PG(16:0/20:4(5Z,8Z,11Z,14Z))",0.0786954978781583,-1.6228338117763e-15,0.286063234010092,0.776369085357924,0.963828583209771,-6.01488328044256,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LysoPC(20:0),-0.0844608283491664,1.36667297849039e-15,-0.284488144628446,0.777566656686516,0.963828583209771,-6.01531846252422,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
1-AcyPAF,0.091449160227407,6.34330551048852e-16,0.284464524453622,0.777584619757917,0.963828583209771,-6.01532497034705,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(29:0)),-0.0942964086749127,-0.00889601711672862,-0.279218968791861,0.781576893040013,0.963828583209771,-6.01675689768317,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(40:8),-0.0991021417532824,-1.92796444318614e-15,-0.276208059824805,0.783871140891874,0.963828583209771,-6.01756682559699,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PS(14:1(9Z)/16:1(9Z)),0.0819071531211444,8.34763392669006e-16,0.273445656783047,0.785977752383724,0.963828583209771,-6.01830221428933,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d32:0),0.0913610181160706,-1.59016318631207e-15,0.271186623864051,0.787701705651241,0.963828583209771,-6.01889812754322,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:6) [M+Na]+,0.087946982191492,1.07495031394696e-15,0.266307700178786,0.791428677121063,0.963828583209771,-6.02016834466417,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (58:4) [M+NH4]+,-0.104100787432242,-2.19211223247603e-15,-0.264122668365634,0.793099419765099,0.963828583209771,-6.02072976575513,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (52:5) [M+NH4]+,-0.104625283119669,-2.52113145175296e-16,-0.263308777598152,0.793721998633926,0.963828583209771,-6.02093770869559,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Chenodeoxycholate,0.102107449324157,0.00349947429269514,0.260764862343856,0.795668824512482,0.963828583209771,-6.02158353762344,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
5-Hydroxyisourate,-0.0814162457033575,2.48094369122616e-15,-0.260439360919663,0.795918022336677,0.963828583209771,-6.02166572257625,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM (d36:0) [M+H]+,-0.0784386425326944,2.97158131434827e-15,-0.260374669894585,0.795967551158295,0.963828583209771,-6.0216820440515,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
N-Formylmethionine,0.0849318360999144,-1.13537651502682e-15,0.258918894132916,0.797082349580768,0.963828583209771,-6.02204826638936,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(P-38:6),-0.0749501436645248,2.85535484145782e-15,-0.258269020563266,0.797580146403909,0.963828583209771,-6.0222110914148,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Kynurenic Acid,0.0887992096725539,3.04707792562568e-15,0.258121511788128,0.797693148613969,0.963828583209771,-6.02224799278532,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (46:1) [M+NH4]+,-0.0980496239182737,4.23272528138341e-16,-0.256509599360038,0.7989282748561,0.963828583209771,-6.02264986617006,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
1-Methylguanine,-0.073585808293403,-5.80698683583236e-16,-0.255946935704298,0.799359538655146,0.963828583209771,-6.02278955585013,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM (d33:1) [M+H]+,0.0774701862729835,-5.12943275817375e-15,0.255085747488503,0.80001973520156,0.963828583209771,-6.02300276680629,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d36:2),0.0878376176447694,4.96824803519758e-15,0.251554093691709,0.802728689551108,0.963828583209771,-6.02386963587539,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Propionylcarnitine,0.0742649283632306,-1.09865820145198e-17,0.250558778982145,0.803492592402887,0.963828583209771,-6.02411176746869,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(40:7),0.0734154341821673,1.20968050391449e-15,0.249327149267963,0.804438136849775,0.963828583209771,-6.02441006344624,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d34:0),0.0921023211665603,-1.0842021724855e-15,0.244612393509518,0.80806047744929,0.963828583209771,-6.02553842132474,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d42:1),-0.0767136100757866,1.9642852159644e-15,-0.243203799616824,0.809143532598355,0.963828583209771,-6.02587136736467,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Proline,0.0752717797429777,-4.0167522086243e-15,0.239762068211136,0.811791444009823,0.963828583209771,-6.02667681860135,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
3-Hydroxymethylglutaric Acid,0.0808624109180749,9.25474974433627e-16,0.238586359760116,0.812696495270737,0.963828583209771,-6.02694934155363,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(P-40:6),0.0672724155438897,1.01958372300537e-15,0.237423158187779,0.81359217484557,0.963828583209771,-6.02721765124624,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
2-Octenoylcarnitine,0.0938513231975603,3.07161703479627e-15,0.236426566514537,0.814359764399361,0.963828583209771,-6.02744649008993,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (54:6)  [M+Na]+,-0.0964615606603872,-2.48470225875745e-15,-0.234938841886286,0.815505976378984,0.963828583209771,-6.02778631805211,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(30:2),0.0848604819169583,5.47883497829342e-16,0.230527300332791,0.818907236669254,0.963828583209771,-6.02878143411389,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Gluconic Acid,-0.0846945673701693,-2.05391259555654e-15,-0.229622343260344,0.819605391148132,0.963828583209771,-6.02898324149765,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Galactose,0.0705564318854796,-3.9363766875707e-16,0.228476936695027,0.820489260222162,0.963828583209771,-6.02923753476937,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PS(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",-0.0716492883666793,2.93312827729745e-16,-0.22829206178811,0.820631943789884,0.963828583209771,-6.02927846025211,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Paraxanthine,0.0872476166214131,0.00359152347235244,0.227709312627409,0.821081740856392,0.963828583209771,-6.02940724638942,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LPA(16:0)[M-H]-,0.0904580422657827,-1.21909499277891e-15,0.225566142393432,0.82273647959743,0.963828583209771,-6.0298780584219,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PS(14:0/18:0),0.0735119255563071,-6.31468257313491e-15,0.22472742090255,0.823384278915946,0.963828583209771,-6.03006110020278,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:6) [M+NH4]+,-0.076414736236433,-1.53638675855679e-15,-0.223607128736127,0.824249748751039,0.963828583209771,-6.0303045309731,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PA 44:10[M-H]-,-0.0730053207861946,5.08776325467789e-15,-0.220746243121979,0.826460901344304,0.964694575234632,-6.03092067396054,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
DG (38:6) [M+NH4]+,-0.0796201649092413,-5.6891701997556e-16,-0.21823623126529,0.828402046261756,0.965242881612277,-6.03145473344785,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LysoPC(18:3),0.0673286758589642,2.54426109809932e-16,0.215579782314404,0.830457626871491,0.965922346148401,-6.03201331574609,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
3-Dehydroxycarnitine,0.0612969484739741,-4.4705269578819e-16,0.210901923473401,0.834080314837644,0.968418914218574,-6.03298036009944,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (54:6)  [M+NH4]+,-0.0836068302311778,2.40895266697313e-15,-0.204881108922262,0.838748415048071,0.972118304366669,-6.03419388222799,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LPA(18:2),-0.0680623296173133,0.00270229770943241,-0.202820608457284,0.840347341481542,0.972253714306687,-6.03460113202292,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Folic Acid,-0.0640399323922669,0.0843942355599578,-0.198472472465203,0.843723688735378,0.974441443328183,-6.03544704525015,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(36:2),0.0577138993556618,4.55075791864582e-16,0.193314605831469,0.847732664852788,0.974810062963022,-6.03642676912271,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PE(38:2),0.0613741575234481,3.01263643661305e-16,0.192031337378648,0.848730732256254,0.974810062963022,-6.0366665236285,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Glyoxylic Acid,0.0724958952987246,6.35953240300339e-15,0.191259154120578,0.849331422630882,0.974810062963022,-6.03681002353166,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d36:1),0.0642136616293726,-1.55951640490315e-15,0.190291016461435,0.850084676675259,0.974810062963022,-6.03698912366686,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Methionine  Lactamide,-0.0683278681609792,-0.0345898105862708,-0.184705299686144,0.854433368775798,0.974810062963022,-6.03800473549499,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(34:4),-0.0581951103685934,-2.58415973804678e-15,-0.183065611666361,0.855710807727044,0.974810062963022,-6.03829713492429,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Hippuric Acid,0.0663219727088669,-2.92011785122763e-16,0.181668045887608,0.856799925937903,0.974810062963022,-6.03854430315863,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
5-Hydroxyindoleacetic Acid,-0.0695221072113806,1.51567849706232e-15,-0.17986737317696,0.858203601679893,0.974810062963022,-6.03885997592045,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(30:0),0.0616398821145069,4.46113053905369e-16,0.177953014413064,0.859696410078033,0.974810062963022,-6.03919213632019,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(36:4),-0.0563042602704651,-4.36340778324033e-15,-0.17500965524671,0.861992643738537,0.974810062963022,-6.03969591728823,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Ribose,0.0525734911171997,-0.145226053459168,0.173475390941222,0.863190067640972,0.974810062963022,-6.03995519395275,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Ascorbic Acid,0.0715482671630106,-3.99044223590532e-15,0.17207220043131,0.864285480557989,0.974810062963022,-6.04019032484446,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(28:1),0.0622036396010286,-0.0911163517432593,0.171894047233153,0.864424576853944,0.974810062963022,-6.04022004136041,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Vanillylmandelic Acid,-0.0697803999308664,3.42897007084749e-16,-0.171353388322027,0.864846732689754,0.974810062963022,-6.04031003681544,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LysoPC(22:0),-0.0492900836548222,-0.0836033279321569,-0.165118251420611,0.869718102297146,0.978619339806051,-6.04132745146091,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Sorbitol,0.0654840344084562,2.06605565988838e-15,0.160101242807833,0.873641520589071,0.978859984949386,-6.04211876242473,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Glycerol 1-Phosphoserine,-0.0482883893272304,0.110752583382257,-0.158579691288622,0.874832052930568,0.978859984949386,-6.042353931998,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Quinic Acid,0.0452823006404329,8.9627379592135e-18,0.158538860497453,0.874864004902698,0.978859984949386,-6.04236021187013,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(38:2),0.0516488801704081,-0.100476132292749,0.152280892549257,0.879763628020449,0.978859984949386,-6.04330360992993,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Tyramine,0.0486035208805033,0.122199944832954,0.151797155475322,0.880142567789689,0.978859984949386,-6.04337495434014,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d38:3),-0.0521996214821735,-3.65679708735911e-15,-0.149274746234229,0.882118979971899,0.978859984949386,-6.04374330096174,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Mevalonic Acid,0.060173141356457,-6.43654689732228e-16,0.148352159985871,0.882842055843011,0.978859984949386,-6.04387648624842,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
GlcCer (d38:1) [M+HAc-H]-,-0.0519310610039196,-3.46998905303986e-15,-0.147874858957562,0.883216179830112,0.978859984949386,-6.04394506610963,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (58:2) [M+Na]+,-0.0605551642447361,3.52293425912957e-16,-0.146276001550475,0.884469612792482,0.978859984949386,-6.04417318595487,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
"PS(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.0519612553115265,2.27986032830252e-15,0.143932096855211,0.886307672181561,0.978859984949386,-6.04450312943431,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PI(16:0/16:1(9Z)),0.0429611590646086,-7.30174023096571e-16,0.143626584800084,0.886547297807146,0.978859984949386,-6.04454574315842,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Butyrylcarnitine,0.0465035321684395,-1.55445679476488e-15,0.140290267874203,0.889164804934921,0.978859984949386,-6.04500521542036,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Inosine,0.0457676055628986,-0.14761509080378,0.138694342958631,0.890417333833591,0.978859984949386,-6.04522118960107,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(34:5),0.0425811041190377,3.42607886505419e-16,0.138178462627698,0.890822272888389,0.978859984949386,-6.0452904750302,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PAF C18:1 /PC(O-18:1/2:0),-0.0432303538866824,9.91683587100075e-16,-0.132079409917746,0.895611924341372,0.982477294929666,-6.04609005897179,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
SM(d38:1),0.0412018993367676,4.51263014224675e-15,0.128154486994599,0.898696313163629,0.984214994048982,-6.04658554823047,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
LysoPC(20:3),-0.0378597718615218,-2.41921644753932e-15,-0.124491227066518,0.901576511859043,0.985090527121367,-6.04703453188389,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (52:6) [M+NH4]+,-0.0464278058745873,-6.60351403188505e-16,-0.120024567236897,0.905090194429402,0.985090527121367,-6.0475643815808,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
Creatine,-0.0432525035541304,1.41148666828646e-15,-0.118267337498715,0.906473046791598,0.985090527121367,-6.04776752826571,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(32:2),0.0381878154785579,-6.89986262569775e-16,0.117776109041309,0.906859672053718,0.985090527121367,-6.04782378189685,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
DG (38:6) [M+Na]+,-0.0436861573622144,1.21719763897706e-16,-0.117592634680054,0.907004082898331,0.985090527121367,-6.04784473267793,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(44:6),0.0360701016651626,2.51077732100572e-15,0.108689410773186,0.914015468486653,0.989190355893391,-6.04882216278425,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
PC(36:3),0.0372377733453997,3.56398938139435e-15,0.10840702526703,0.91423796704089,0.989190355893391,-6.04885190653957,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (56:8)  [M+NH4]+,0.0401970976199971,2.51838480624933e-15,0.107055883437035,0.915302661626964,0.989190355893391,-6.0489931525742,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
TG (54:0) [M+Na]+,0.0395125492153947,-3.16731594655432e-16,0.102360491493565,0.919003828318291,0.990204967912288,-6.04947023442634,I4-LP3,"(R+45, R+82) vs (L-92, L-44, L-3)"
